"experimentPhase"	"trialnum"	"subject"	"task"	"wordEcc"	"noisePercent"	"leftStreamFlip"	"rightStreamFlip"	"rightResponseFirst"	"cueSerialPos0"	"answer0"	"response0"	"correct0"	"responsePosRelative0"	"cueSerialPos1"	"answer1"	"response1"	"correct1"	"responsePosRelative1"	"timingBlips"	"cueResponsePos0"	"cueResponsePos1"	"answerleft"	"correctleft"	"cueSerialPosleft"	"responseleft"	"responsePosRelativeleft"	"answerright"	"correctright"	"cueSerialPosright"	"responseright"	"responsePosRelativeright"
"main"	41	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"I "	"H "	0	1	7	"H "	"V "	0	1	1	8	8	"H "	"0"	" 7"	"V "	"  1"	"I "	"0"	" 7"	"H "	"  1"
"main"	42	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"N "	"B "	0	1	9	"N "	"H "	0	12	1	10	21	"N "	"0"	" 9"	"H "	" 12"	"N "	"0"	" 9"	"B "	"  1"
"main"	43	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"G "	"D "	0	16	9	"N "	"G "	0	-3	0	25	6	"G "	"0"	" 9"	"D "	" 16"	"N "	"0"	" 9"	"G "	" -3"
"main"	44	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"N "	"W "	0	1	13	"D "	"N "	0	-7	0	14	6	"N "	"0"	"13"	"W "	"  1"	"D "	"0"	"13"	"N "	" -7"
"main"	45	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"C "	"M "	0	1	15	"J "	"R "	0	1	0	16	16	"C "	"0"	"15"	"M "	"  1"	"J "	"0"	"15"	"R "	"  1"
"main"	46	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"W "	"M "	0	-3	11	"W "	"W "	1	0	0	8	11	"W "	"1"	"11"	"W "	"  0"	"W "	"0"	"11"	"M "	" -3"
"main"	47	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"I "	"J "	0	-1	7	"X "	"X "	1	0	0	6	7	"I "	"0"	" 7"	"J "	" -1"	"X "	"1"	" 7"	"X "	"  0"
"main"	48	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"D "	"D "	1	0	15	"Y "	"Q "	0	10	0	15	25	"D "	"1"	"15"	"D "	"  0"	"Y "	"0"	"15"	"Q "	" 10"
"main"	49	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"Q "	"K "	0	1	13	"B "	"H "	0	-10	0	14	3	"Q "	"0"	"13"	"K "	"  1"	"B "	"0"	"13"	"H "	"-10"
"main"	50	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"X "	"N "	0	-1	13	"G "	"G "	1	0	0	12	13	"G "	"1"	"13"	"G "	"  0"	"X "	"0"	"13"	"N "	" -1"
"main"	51	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"V "	"X "	0	-5	9	"H "	"H "	1	0	0	4	9	"H "	"1"	" 9"	"H "	"  0"	"V "	"0"	" 9"	"X "	" -5"
"main"	52	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"R "	"Y "	0	-13	13	"I "	"H "	0	-1	0	0	12	"I "	"0"	"13"	"H "	" -1"	"R "	"0"	"13"	"Y "	"-13"
"main"	53	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"B "	"P "	0	1	7	"D "	"H "	0	1	0	8	8	"D "	"0"	" 7"	"H "	"  1"	"B "	"0"	" 7"	"P "	"  1"
"main"	54	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"U "	"M "	0	1	11	"M "	"G "	0	1	0	12	12	"M "	"0"	"11"	"G "	"  1"	"U "	"0"	"11"	"M "	"  1"
"main"	55	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"D "	"D "	1	0	7	"K "	"C "	0	-7	0	7	0	"D "	"1"	" 7"	"D "	"  0"	"K "	"0"	" 7"	"C "	" -7"
"main"	56	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"D "	"Q "	0	-1	9	"P "	"F "	0	-9	0	8	0	"D "	"0"	" 9"	"Q "	" -1"	"P "	"0"	" 9"	"F "	" -9"
"main"	57	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"S "	"S "	1	0	15	"X "	"N "	0	-1	0	15	14	"X "	"0"	"15"	"N "	" -1"	"S "	"1"	"15"	"S "	"  0"
"main"	58	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"J "	"K "	0	1	11	"Y "	"A "	0	1	0	12	12	"J "	"0"	"11"	"K "	"  1"	"Y "	"0"	"11"	"A "	"  1"
"main"	59	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"Q "	"Q "	1	0	15	"K "	"K "	1	0	0	15	15	"K "	"1"	"15"	"K "	"  0"	"Q "	"1"	"15"	"Q "	"  0"
"main"	60	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"F "	"Q "	0	-8	13	"O "	"B "	0	2	0	5	15	"O "	"0"	"13"	"B "	"  2"	"F "	"0"	"13"	"Q "	" -8"
"main"	61	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"Q "	"T "	0	-9	15	"K "	"F "	0	1	1	6	16	"K "	"0"	"15"	"F "	"  1"	"Q "	"0"	"15"	"T "	" -9"
"main"	62	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"C "	"C "	1	0	9	"O "	"U "	0	-2	0	9	7	"C "	"1"	" 9"	"C "	"  0"	"O "	"0"	" 9"	"U "	" -2"
"main"	63	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"M "	"M "	1	0	11	"L "	"L "	1	0	0	11	11	"M "	"1"	"11"	"M "	"  0"	"L "	"1"	"11"	"L "	"  0"
"main"	64	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"L "	"Y "	0	-3	11	"F "	"Z "	0	1	0	8	12	"F "	"0"	"11"	"Z "	"  1"	"L "	"0"	"11"	"Y "	" -3"
"main"	65	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"V "	"D "	0	1	11	"U "	"U "	1	0	0	12	11	"U "	"1"	"11"	"U "	"  0"	"V "	"0"	"11"	"D "	"  1"
"main"	66	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"Q "	"Q "	1	0	11	"X "	"C "	0	1	0	11	12	"Q "	"1"	"11"	"Q "	"  0"	"X "	"0"	"11"	"C "	"  1"
"main"	67	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"E "	"E "	1	0	7	"Q "	"C "	0	1	0	7	8	"E "	"1"	" 7"	"E "	"  0"	"Q "	"0"	" 7"	"C "	"  1"
"main"	68	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"O "	"C "	0	2	13	"C "	"M "	0	1	0	15	14	"C "	"0"	"13"	"M "	"  1"	"O "	"0"	"13"	"C "	"  2"
"main"	69	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"K "	"K "	1	0	15	"C "	"L "	0	-10	0	15	5	"K "	"1"	"15"	"K "	"  0"	"C "	"0"	"15"	"L "	"-10"
"main"	70	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"R "	"R "	1	0	7	"Z "	"M "	0	-1	0	7	6	"Z "	"0"	" 7"	"M "	" -1"	"R "	"1"	" 7"	"R "	"  0"
"main"	71	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"L "	"S "	0	1	9	"X "	"X "	1	0	0	10	9	"X "	"1"	" 9"	"X "	"  0"	"L "	"0"	" 9"	"S "	"  1"
"main"	72	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"D "	"J "	0	1	7	"H "	"W "	0	1	0	8	8	"D "	"0"	" 7"	"J "	"  1"	"H "	"0"	" 7"	"W "	"  1"
"main"	73	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"U "	"K "	0	1	13	"Z "	"Q "	0	-8	0	14	5	"U "	"0"	"13"	"K "	"  1"	"Z "	"0"	"13"	"Q "	" -8"
"main"	74	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"C "	"C "	1	0	13	"B "	"B "	1	0	0	13	13	"C "	"1"	"13"	"C "	"  0"	"B "	"1"	"13"	"B "	"  0"
"main"	75	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"U "	"H "	0	1	15	"T "	"K "	0	1	0	16	16	"U "	"0"	"15"	"H "	"  1"	"T "	"0"	"15"	"K "	"  1"
"main"	76	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"W "	"Z "	0	1	9	"M "	"M "	1	0	0	10	9	"W "	"0"	" 9"	"Z "	"  1"	"M "	"1"	" 9"	"M "	"  0"
"main"	77	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"R "	"Y "	0	-15	15	"K "	"K "	1	0	0	0	15	"K "	"1"	"15"	"K "	"  0"	"R "	"0"	"15"	"Y "	"-15"
"main"	78	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"K "	"K "	1	0	9	"T "	"D "	0	7	0	9	16	"T "	"0"	" 9"	"D "	"  7"	"K "	"1"	" 9"	"K "	"  0"
"main"	79	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"V "	"T "	0	-4	7	"L "	"X "	0	1	0	3	8	"L "	"0"	" 7"	"X "	"  1"	"V "	"0"	" 7"	"T "	" -4"
"main"	80	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"C "	"C "	1	0	7	"M "	"M "	1	0	0	7	7	"C "	"1"	" 7"	"C "	"  0"	"M "	"1"	" 7"	"M "	"  0"
"main"	81	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"X "	"X "	1	0	11	"Y "	"Y "	1	0	0	11	11	"X "	"1"	"11"	"X "	"  0"	"Y "	"1"	"11"	"Y "	"  0"
"main"	82	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"X "	"W "	0	1	7	"Y "	"S "	0	1	0	8	8	"Y "	"0"	" 7"	"S "	"  1"	"X "	"0"	" 7"	"W "	"  1"
"main"	83	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"V "	"V "	1	0	9	"D "	"D "	1	0	0	9	9	"D "	"1"	" 9"	"D "	"  0"	"V "	"1"	" 9"	"V "	"  0"
"main"	84	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"B "	"B "	1	0	13	"O "	"C "	0	11	0	13	24	"B "	"1"	"13"	"B "	"  0"	"O "	"0"	"13"	"C "	" 11"
"main"	85	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"J "	"H "	0	1	15	"F "	"A "	0	1	1	16	16	"J "	"0"	"15"	"H "	"  1"	"F "	"0"	"15"	"A "	"  1"
"main"	86	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"C "	"C "	1	0	9	"W "	"W "	1	0	0	9	9	"C "	"1"	" 9"	"C "	"  0"	"W "	"1"	" 9"	"W "	"  0"
"main"	87	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"G "	"G "	1	0	15	"V "	"U "	0	1	0	15	16	"V "	"0"	"15"	"U "	"  1"	"G "	"1"	"15"	"G "	"  0"
"main"	88	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"B "	"Z "	0	1	11	"R "	"Y "	0	1	0	12	12	"R "	"0"	"11"	"Y "	"  1"	"B "	"0"	"11"	"Z "	"  1"
"main"	89	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"U "	"Z "	0	15	7	"Z "	"W "	0	14	0	22	21	"Z "	"0"	" 7"	"W "	" 14"	"U "	"0"	" 7"	"Z "	" 15"
"main"	90	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"W "	"W "	1	0	13	"C "	"C "	1	0	0	13	13	"W "	"1"	"13"	"W "	"  0"	"C "	"1"	"13"	"C "	"  0"
"main"	91	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"T "	"M "	0	7	7	"H "	"G "	0	1	0	14	8	"T "	"0"	" 7"	"M "	"  7"	"H "	"0"	" 7"	"G "	"  1"
"main"	92	"23-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"Z "	"Z "	1	0	15	"H "	"H "	1	0	0	15	15	"Z "	"1"	"15"	"Z "	"  0"	"H "	"1"	"15"	"H "	"  0"
"main"	93	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"U "	"A "	0	1	9	"O "	"U "	0	10	0	10	19	"O "	"0"	" 9"	"U "	" 10"	"U "	"0"	" 9"	"A "	"  1"
"main"	94	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"G "	"X "	0	1	15	"G "	"G "	1	0	0	16	15	"G "	"1"	"15"	"G "	"  0"	"G "	"0"	"15"	"X "	"  1"
"main"	95	"23-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"C "	"K "	0	1	13	"W "	"W "	1	0	0	14	13	"W "	"1"	"13"	"W "	"  0"	"C "	"0"	"13"	"K "	"  1"
"main"	96	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"A "	"P "	0	-1	11	"Q "	"K "	0	1	0	10	12	"Q "	"0"	"11"	"K "	"  1"	"A "	"0"	"11"	"P "	" -1"
"main"	97	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"S "	"S "	1	0	9	"N "	"F "	0	-1	0	9	8	"S "	"1"	" 9"	"S "	"  0"	"N "	"0"	" 9"	"F "	" -1"
"main"	98	"23-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"X "	"X "	1	0	11	"J "	"M "	0	-1	0	11	10	"X "	"1"	"11"	"X "	"  0"	"J "	"0"	"11"	"M "	" -1"
"main"	99	"23-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"X "	"Y "	0	-4	13	"Z "	"Z "	1	0	0	9	13	"Z "	"1"	"13"	"Z "	"  0"	"X "	"0"	"13"	"Y "	" -4"
"main"	100	"23-2 "	" T1 "	1	0	"False "	"False "	"True "	7	"X "	"T "	0	1	7	"H "	"X "	0	11	0	8	18	"H "	"0"	" 7"	"X "	" 11"	"X "	"0"	" 7"	"T "	"  1"
"main"	101	"23-2 "	" T1 "	1	0	"False "	"False "	"False "	9	"Z "	"Z "	1	0	9	"G "	"M "	0	-1	0	9	8	"Z "	"1"	" 9"	"Z "	"  0"	"G "	"0"	" 9"	"M "	" -1"
"main"	102	"23-2 "	" T1 "	1	0	"False "	"False "	"True "	13	"U "	"U "	1	0	13	"L "	"F "	0	-1	0	13	12	"L "	"0"	"13"	"F "	" -1"	"U "	"1"	"13"	"U "	"  0"
"main"	103	"23-2 "	" T1 "	1	0	"False "	"False "	"False "	15	"W "	"W "	1	0	15	"E "	"E "	1	0	0	15	15	"W "	"1"	"15"	"W "	"  0"	"E "	"1"	"15"	"E "	"  0"
"main"	104	"23-2 "	" T1 "	1	0	"False "	"False "	"False "	11	"E "	"Z "	0	1	11	"E "	"B "	0	3	0	12	14	"E "	"0"	"11"	"Z "	"  1"	"E "	"0"	"11"	"B "	"  3"
"main"	105	"23-2 "	" T1 "	1	0	"False "	"False "	"False "	13	"E "	"E "	1	0	13	"L "	"L "	1	0	0	13	13	"E "	"1"	"13"	"E "	"  0"	"L "	"1"	"13"	"L "	"  0"
"main"	106	"23-2 "	" T1 "	1	0	"False "	"False "	"True "	9	"U "	"U "	1	0	9	"A "	"A "	1	0	0	9	9	"A "	"1"	" 9"	"A "	"  0"	"U "	"1"	" 9"	"U "	"  0"
"main"	107	"23-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"D "	"W "	0	1	13	"S "	"S "	1	0	0	14	13	"D "	"0"	"13"	"W "	"  1"	"S "	"1"	"13"	"S "	"  0"
"main"	108	"23-2 "	" T1 "	6	0	"False "	"False "	"False "	15	"A "	"G "	0	1	15	"G "	"C "	0	1	0	16	16	"A "	"0"	"15"	"G "	"  1"	"G "	"0"	"15"	"C "	"  1"
"main"	109	"23-2 "	" T1 "	6	0	"False "	"False "	"False "	7	"I "	"J "	0	2	7	"A "	"C "	0	1	0	9	8	"I "	"0"	" 7"	"J "	"  2"	"A "	"0"	" 7"	"C "	"  1"
"main"	110	"23-2 "	" T1 "	6	0	"False "	"False "	"True "	11	"D "	"N "	0	-6	11	"J "	"K "	0	1	0	5	12	"J "	"0"	"11"	"K "	"  1"	"D "	"0"	"11"	"N "	" -6"
"main"	111	"23-2 "	" T1 "	6	0	"False "	"False "	"True "	9	"L "	"N "	0	-6	9	"U "	"U "	1	0	0	3	9	"U "	"1"	" 9"	"U "	"  0"	"L "	"0"	" 9"	"N "	" -6"
"main"	112	"23-2 "	" T1 "	6	0	"False "	"False "	"False "	11	"L "	"S "	0	1	11	"J "	"R "	0	1	0	12	12	"L "	"0"	"11"	"S "	"  1"	"J "	"0"	"11"	"R "	"  1"
"main"	113	"23-2 "	" T1 "	6	0	"False "	"False "	"True "	13	"Q "	"A "	0	1	13	"M "	"M "	1	0	0	14	13	"M "	"1"	"13"	"M "	"  0"	"Q "	"0"	"13"	"A "	"  1"
"main"	114	"23-2 "	" T1 "	1	0	"False "	"False "	"True "	11	"V "	"Z "	0	-3	11	"H "	"H "	1	0	0	8	11	"H "	"1"	"11"	"H "	"  0"	"V "	"0"	"11"	"Z "	" -3"
"main"	115	"23-2 "	" T1 "	6	0	"False "	"False "	"True "	7	"N "	"N "	1	0	7	"X "	"X "	1	0	0	7	7	"X "	"1"	" 7"	"X "	"  0"	"N "	"1"	" 7"	"N "	"  0"
"main"	116	"23-2 "	" T1 "	6	0	"False "	"False "	"False "	9	"S "	"S "	1	0	9	"U "	"V "	0	-1	0	9	8	"S "	"1"	" 9"	"S "	"  0"	"U "	"0"	" 9"	"V "	" -1"
"main"	117	"23-2 "	" T1 "	1	0	"False "	"False "	"False "	7	"P "	"P "	1	0	7	"Y "	"S "	0	-1	0	7	6	"P "	"1"	" 7"	"P "	"  0"	"Y "	"0"	" 7"	"S "	" -1"
"main"	118	"23-2 "	" T1 "	6	0	"False "	"False "	"True "	15	"I "	"C "	0	1	15	"P "	"P "	1	0	1	16	15	"P "	"1"	"15"	"P "	"  0"	"I "	"0"	"15"	"C "	"  1"
