"experimentPhase"	"trialnum"	"subject"	"task"	"wordEcc"	"noisePercent"	"leftStreamFlip"	"rightStreamFlip"	"rightResponseFirst"	"cueSerialPos0"	"answer0"	"response0"	"correct0"	"responsePosRelative0"	"cueSerialPos1"	"answer1"	"response1"	"correct1"	"responsePosRelative1"	"timingBlips"	"cueResponsePos0"	"cueResponsePos1"	"answerleft"	"correctleft"	"cueSerialPosleft"	"responseleft"	"responsePosRelativeleft"	"answerright"	"correctright"	"cueSerialPosright"	"responseright"	"responsePosRelativeright"
"main"	10	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"E "	"Q "	0	11	7	"L "	"P "	0	18	0	18	25	"E "	"0"	" 7"	"Q "	" 11"	"L "	"0"	" 7"	"P "	" 18"
"main"	11	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"S "	"E "	0	-11	11	"P "	"B "	0	13	1	0	24	"P "	"0"	"11"	"B "	" 13"	"S "	"0"	"11"	"E "	"-11"
"main"	12	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"T "	"S "	0	1	9	"T "	"F "	0	1	0	10	10	"T "	"0"	" 9"	"S "	"  1"	"T "	"0"	" 9"	"F "	"  1"
"main"	13	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"P "	"K "	0	1	9	"L "	"D "	0	-6	1	10	3	"P "	"0"	" 9"	"K "	"  1"	"L "	"0"	" 9"	"D "	" -6"
"main"	14	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"Z "	"Z "	1	0	9	"D "	"D "	1	0	0	9	9	"D "	"1"	" 9"	"D "	"  0"	"Z "	"1"	" 9"	"Z "	"  0"
"main"	15	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"D "	"B "	0	-9	11	"C "	"Q "	0	-2	0	2	9	"D "	"0"	"11"	"B "	" -9"	"C "	"0"	"11"	"Q "	" -2"
"main"	16	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"D "	"D "	1	0	15	"W "	"J "	0	-3	1	15	12	"D "	"1"	"15"	"D "	"  0"	"W "	"0"	"15"	"J "	" -3"
"main"	17	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"Z "	"M "	0	5	15	"H "	"H "	1	0	0	20	15	"H "	"1"	"15"	"H "	"  0"	"Z "	"0"	"15"	"M "	"  5"
"main"	18	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"Q "	"C "	0	1	7	"Y "	"M "	0	1	0	8	8	"Y "	"0"	" 7"	"M "	"  1"	"Q "	"0"	" 7"	"C "	"  1"
"main"	19	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"W "	"X "	0	9	13	"A "	"H "	0	-3	0	22	10	"A "	"0"	"13"	"H "	" -3"	"W "	"0"	"13"	"X "	"  9"
"main"	20	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"T "	"M "	0	-2	13	"T "	"W "	0	1	0	11	14	"T "	"0"	"13"	"W "	"  1"	"T "	"0"	"13"	"M "	" -2"
"main"	21	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"P "	"P "	1	0	15	"J "	"D "	0	1	0	15	16	"J "	"0"	"15"	"D "	"  1"	"P "	"1"	"15"	"P "	"  0"
"main"	22	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"N "	"N "	1	0	11	"F "	"F "	1	0	0	11	11	"N "	"1"	"11"	"N "	"  0"	"F "	"1"	"11"	"F "	"  0"
"main"	23	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"P "	"P "	1	0	7	"D "	"M "	0	-1	0	7	6	"D "	"0"	" 7"	"M "	" -1"	"P "	"1"	" 7"	"P "	"  0"
"main"	24	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"Z "	"F "	0	-1	13	"B "	"D "	0	-3	0	12	10	"Z "	"0"	"13"	"F "	" -1"	"B "	"0"	"13"	"D "	" -3"
"main"	25	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"U "	"Y "	0	-1	9	"Z "	"R "	0	8	0	8	17	"U "	"0"	" 9"	"Y "	" -1"	"Z "	"0"	" 9"	"R "	"  8"
"main"	26	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"W "	"W "	1	0	9	"I "	"F "	0	14	0	9	23	"W "	"1"	" 9"	"W "	"  0"	"I "	"0"	" 9"	"F "	" 14"
"main"	27	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"E "	"E "	1	0	15	"O "	"V "	0	-1	0	15	14	"E "	"1"	"15"	"E "	"  0"	"O "	"0"	"15"	"V "	" -1"
"main"	28	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"K "	"M "	0	1	13	"V "	"C "	0	-3	0	14	10	"K "	"0"	"13"	"M "	"  1"	"V "	"0"	"13"	"C "	" -3"
"main"	29	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"P "	"F "	0	1	7	"V "	"C "	0	13	0	8	20	"P "	"0"	" 7"	"F "	"  1"	"V "	"0"	" 7"	"C "	" 13"
"main"	30	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"U "	"Q "	0	-8	9	"V "	"Z "	0	-1	0	1	8	"V "	"0"	" 9"	"Z "	" -1"	"U "	"0"	" 9"	"Q "	" -8"
"main"	31	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"E "	"Q "	0	1	11	"C "	"C "	1	0	0	12	11	"C "	"1"	"11"	"C "	"  0"	"E "	"0"	"11"	"Q "	"  1"
"main"	32	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"X "	"T "	0	-7	15	"X "	"X "	1	0	0	8	15	"X "	"0"	"15"	"T "	" -7"	"X "	"1"	"15"	"X "	"  0"
"main"	33	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"B "	"B "	1	0	11	"F "	"V "	0	1	0	11	12	"B "	"1"	"11"	"B "	"  0"	"F "	"0"	"11"	"V "	"  1"
"main"	34	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"N "	"C "	0	1	13	"M "	"M "	1	0	0	14	13	"M "	"1"	"13"	"M "	"  0"	"N "	"0"	"13"	"C "	"  1"
"main"	35	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"B "	"O "	0	8	9	"U "	"E "	0	15	0	17	24	"U "	"0"	" 9"	"E "	" 15"	"B "	"0"	" 9"	"O "	"  8"
"main"	36	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"F "	"G "	0	11	11	"U "	"D "	0	-5	1	22	6	"U "	"0"	"11"	"D "	" -5"	"F "	"0"	"11"	"G "	" 11"
"main"	37	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"S "	"S "	1	0	7	"J "	"W "	0	-1	0	7	6	"S "	"1"	" 7"	"S "	"  0"	"J "	"0"	" 7"	"W "	" -1"
"main"	38	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"Z "	"Y "	0	-12	15	"Y "	"L "	0	6	0	3	21	"Y "	"0"	"15"	"L "	"  6"	"Z "	"0"	"15"	"Y "	"-12"
"main"	39	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"W "	"L "	0	11	7	"B "	"M "	0	1	0	18	8	"B "	"0"	" 7"	"M "	"  1"	"W "	"0"	" 7"	"L "	" 11"
"main"	40	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"I "	"O "	0	6	7	"J "	"E "	0	5	0	13	12	"I "	"0"	" 7"	"O "	"  6"	"J "	"0"	" 7"	"E "	"  5"
"main"	41	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"F "	"J "	0	1	11	"B "	"B "	1	0	0	12	11	"B "	"1"	"11"	"B "	"  0"	"F "	"0"	"11"	"J "	"  1"
"main"	42	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"A "	"Q "	0	-11	15	"M "	"M "	1	0	0	4	15	"M "	"1"	"15"	"M "	"  0"	"A "	"0"	"15"	"Q "	"-11"
"main"	43	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"X "	"F "	0	-2	9	"C "	"Z "	0	7	0	7	16	"X "	"0"	" 9"	"F "	" -2"	"C "	"0"	" 9"	"Z "	"  7"
"main"	44	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"I "	"I "	1	0	13	"V "	"Z "	0	-8	0	13	5	"I "	"1"	"13"	"I "	"  0"	"V "	"0"	"13"	"Z "	" -8"
"main"	45	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"H "	"P "	0	-1	15	"X "	"Q "	0	-14	0	14	1	"H "	"0"	"15"	"P "	" -1"	"X "	"0"	"15"	"Q "	"-14"
"main"	46	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"M "	"N "	0	-11	13	"I "	"B "	0	-2	0	2	11	"M "	"0"	"13"	"N "	"-11"	"I "	"0"	"13"	"B "	" -2"
"main"	47	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"N "	"E "	0	1	13	"I "	"R "	0	3	0	14	16	"I "	"0"	"13"	"R "	"  3"	"N "	"0"	"13"	"E "	"  1"
"main"	48	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"N "	"T "	0	-6	9	"T "	"X "	0	1	0	3	10	"T "	"0"	" 9"	"X "	"  1"	"N "	"0"	" 9"	"T "	" -6"
"main"	49	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"Z "	"Z "	1	0	9	"F "	"D "	0	-1	0	9	8	"Z "	"1"	" 9"	"Z "	"  0"	"F "	"0"	" 9"	"D "	" -1"
"main"	50	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"G "	"O "	0	17	7	"Z "	"S "	0	-1	0	24	6	"Z "	"0"	" 7"	"S "	" -1"	"G "	"0"	" 7"	"O "	" 17"
"main"	51	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"S "	"C "	0	-4	11	"U "	"L "	0	-9	0	7	2	"S "	"0"	"11"	"C "	" -4"	"U "	"0"	"11"	"L "	" -9"
"main"	52	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"L "	"N "	0	6	9	"E "	"E "	1	0	0	15	9	"E "	"1"	" 9"	"E "	"  0"	"L "	"0"	" 9"	"N "	"  6"
"main"	53	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"R "	"S "	0	-1	15	"K "	"K "	1	0	0	14	15	"K "	"1"	"15"	"K "	"  0"	"R "	"0"	"15"	"S "	" -1"
"main"	54	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"Q "	"J "	0	3	13	"J "	"F "	0	-4	0	16	9	"J "	"0"	"13"	"F "	" -4"	"Q "	"0"	"13"	"J "	"  3"
"main"	55	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"Z "	"W "	0	1	11	"U "	"C "	0	-1	0	12	10	"Z "	"0"	"11"	"W "	"  1"	"U "	"0"	"11"	"C "	" -1"
"main"	56	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"X "	"Q "	0	8	11	"T "	"I "	0	2	0	19	13	"T "	"0"	"11"	"I "	"  2"	"X "	"0"	"11"	"Q "	"  8"
"main"	57	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"A "	"A "	1	0	15	"D "	"D "	1	0	0	15	15	"A "	"1"	"15"	"A "	"  0"	"D "	"1"	"15"	"D "	"  0"
"main"	58	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"H "	"C "	0	1	7	"H "	"M "	0	7	0	8	14	"H "	"0"	" 7"	"C "	"  1"	"H "	"0"	" 7"	"M "	"  7"
"main"	59	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"E "	"F "	0	-4	7	"D "	"D "	1	0	0	3	7	"D "	"1"	" 7"	"D "	"  0"	"E "	"0"	" 7"	"F "	" -4"
"main"	60	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"W "	"P "	0	12	9	"P "	"D "	0	-6	0	21	3	"P "	"0"	" 9"	"D "	" -6"	"W "	"0"	" 9"	"P "	" 12"
"main"	61	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"G "	"Q "	0	-7	9	"X "	"L "	0	-5	0	2	4	"G "	"0"	" 9"	"Q "	" -7"	"X "	"0"	" 9"	"L "	" -5"
"main"	62	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"K "	"D "	0	1	13	"F "	"E "	0	-12	1	14	1	"K "	"0"	"13"	"D "	"  1"	"F "	"0"	"13"	"E "	"-12"
"main"	63	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"M "	"M "	1	0	11	"H "	"C "	0	3	0	11	14	"M "	"1"	"11"	"M "	"  0"	"H "	"0"	"11"	"C "	"  3"
"main"	64	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"Q "	"O "	0	4	13	"E "	"D "	0	-12	0	17	1	"E "	"0"	"13"	"D "	"-12"	"Q "	"0"	"13"	"O "	"  4"
"main"	65	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"I "	"K "	0	-5	15	"S "	"S "	1	0	0	10	15	"I "	"0"	"15"	"K "	" -5"	"S "	"1"	"15"	"S "	"  0"
"main"	66	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"O "	"N "	0	-7	11	"S "	"S "	1	0	0	4	11	"S "	"1"	"11"	"S "	"  0"	"O "	"0"	"11"	"N "	" -7"
"main"	67	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"T "	"H "	0	6	11	"Z "	"P "	0	11	0	17	22	"T "	"0"	"11"	"H "	"  6"	"Z "	"0"	"11"	"P "	" 11"
"main"	68	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"A "	"Q "	0	-4	7	"Q "	"B "	0	-2	0	3	5	"Q "	"0"	" 7"	"B "	" -2"	"A "	"0"	" 7"	"Q "	" -4"
"main"	69	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"A "	"U "	0	1	7	"E "	"Q "	0	11	0	8	18	"A "	"0"	" 7"	"U "	"  1"	"E "	"0"	" 7"	"Q "	" 11"
"main"	70	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"F "	"E "	0	9	15	"E "	"I "	0	1	0	24	16	"E "	"0"	"15"	"I "	"  1"	"F "	"0"	"15"	"E "	"  9"
"main"	71	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"J "	"R "	0	16	9	"A "	"A "	1	0	0	25	9	"A "	"1"	" 9"	"A "	"  0"	"J "	"0"	" 9"	"R "	" 16"
"main"	72	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"N "	"S "	0	1	13	"T "	"V "	0	-10	0	14	3	"N "	"0"	"13"	"S "	"  1"	"T "	"0"	"13"	"V "	"-10"
"main"	73	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"I "	"X "	0	1	11	"T "	"K "	0	4	0	12	15	"T "	"0"	"11"	"K "	"  4"	"I "	"0"	"11"	"X "	"  1"
"main"	74	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"R "	"H "	0	14	7	"G "	"G "	1	0	0	21	7	"G "	"1"	" 7"	"G "	"  0"	"R "	"0"	" 7"	"H "	" 14"
"main"	75	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"B "	"B "	1	0	15	"I "	"S "	0	-8	0	15	7	"B "	"1"	"15"	"B "	"  0"	"I "	"0"	"15"	"S "	" -8"
"main"	76	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"L "	"X "	0	1	13	"Z "	"F "	0	-2	0	14	11	"Z "	"0"	"13"	"F "	" -2"	"L "	"0"	"13"	"X "	"  1"
"main"	77	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"K "	"K "	1	0	7	"B "	"E "	0	6	0	7	13	"K "	"1"	" 7"	"K "	"  0"	"B "	"0"	" 7"	"E "	"  6"
"main"	78	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"C "	"C "	1	0	9	"X "	"M "	0	2	0	9	11	"C "	"1"	" 9"	"C "	"  0"	"X "	"0"	" 9"	"M "	"  2"
"main"	79	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"Z "	"G "	0	2	15	"A "	"A "	1	0	0	17	15	"A "	"1"	"15"	"A "	"  0"	"Z "	"0"	"15"	"G "	"  2"
"main"	80	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"K "	"L "	0	12	13	"X "	"D "	0	-1	0	25	12	"X "	"0"	"13"	"D "	" -1"	"K "	"0"	"13"	"L "	" 12"
"main"	81	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"K "	"D "	0	7	13	"X "	"E "	0	12	0	20	25	"K "	"0"	"13"	"D "	"  7"	"X "	"0"	"13"	"E "	" 12"
"main"	82	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"H "	"H "	1	0	11	"L "	"Z "	0	-3	0	11	8	"H "	"1"	"11"	"H "	"  0"	"L "	"0"	"11"	"Z "	" -3"
"main"	83	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"E "	"Q "	0	7	15	"W "	"W "	1	0	0	22	15	"W "	"1"	"15"	"W "	"  0"	"E "	"0"	"15"	"Q "	"  7"
"main"	84	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"Y "	"Y "	1	0	11	"M "	"R "	0	11	0	11	22	"Y "	"1"	"11"	"Y "	"  0"	"M "	"0"	"11"	"R "	" 11"
"main"	85	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"R "	"R "	1	0	7	"R "	"Q "	0	-1	0	7	6	"R "	"0"	" 7"	"Q "	" -1"	"R "	"1"	" 7"	"R "	"  0"
"main"	86	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"T "	"T "	1	0	9	"T "	"U "	0	-1	0	9	8	"T "	"0"	" 9"	"U "	" -1"	"T "	"1"	" 9"	"T "	"  0"
"main"	87	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"M "	"M "	1	0	11	"C "	"C "	1	0	0	11	11	"C "	"1"	"11"	"C "	"  0"	"M "	"1"	"11"	"M "	"  0"
"main"	88	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"L "	"Z "	0	3	9	"Z "	"U "	0	1	0	12	10	"Z "	"0"	" 9"	"U "	"  1"	"L "	"0"	" 9"	"Z "	"  3"
"main"	89	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"N "	"N "	1	0	13	"W "	"Z "	0	6	0	13	19	"N "	"1"	"13"	"N "	"  0"	"W "	"0"	"13"	"Z "	"  6"
"main"	90	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"I "	"W "	0	-3	11	"S "	"S "	1	0	0	8	11	"S "	"1"	"11"	"S "	"  0"	"I "	"0"	"11"	"W "	" -3"
"main"	91	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"B "	"C "	0	-2	7	"Q "	"Q "	1	0	0	5	7	"Q "	"1"	" 7"	"Q "	"  0"	"B "	"0"	" 7"	"C "	" -2"
"main"	92	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"P "	"C "	0	2	7	"I "	"P "	0	3	1	9	10	"P "	"0"	" 7"	"C "	"  2"	"I "	"0"	" 7"	"P "	"  3"
"main"	93	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"M "	"M "	1	0	9	"R "	"R "	1	0	0	9	9	"M "	"1"	" 9"	"M "	"  0"	"R "	"1"	" 9"	"R "	"  0"
"main"	94	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"Z "	"W "	0	2	9	"Y "	"I "	0	-7	0	11	2	"Z "	"0"	" 9"	"W "	"  2"	"Y "	"0"	" 9"	"I "	" -7"
"main"	95	"16-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"F "	"C "	0	6	13	"M "	"M "	1	0	0	19	13	"M "	"1"	"13"	"M "	"  0"	"F "	"0"	"13"	"C "	"  6"
"main"	96	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"L "	"T "	0	-1	15	"V "	"R "	0	-1	0	14	14	"L "	"0"	"15"	"T "	" -1"	"V "	"0"	"15"	"R "	" -1"
"main"	97	"16-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"J "	"S "	0	-1	7	"V "	"J "	0	-1	0	6	6	"J "	"0"	" 7"	"S "	" -1"	"V "	"0"	" 7"	"J "	" -1"
"main"	98	"16-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"R "	"Q "	0	-8	15	"T "	"N "	0	-1	0	7	14	"T "	"0"	"15"	"N "	" -1"	"R "	"0"	"15"	"Q "	" -8"
"main"	99	"16-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"J "	"Q "	0	-1	15	"X "	"U "	0	-14	0	14	1	"J "	"0"	"15"	"Q "	" -1"	"X "	"0"	"15"	"U "	"-14"
"main"	100	"16-2 "	" T1 "	1	0	"False "	"False "	"False "	11	"P "	"P "	1	0	11	"Z "	"Z "	1	0	0	11	11	"P "	"1"	"11"	"P "	"  0"	"Z "	"1"	"11"	"Z "	"  0"
"main"	101	"16-2 "	" T1 "	6	0	"False "	"False "	"True "	11	"D "	"D "	1	0	11	"E "	"Y "	0	1	0	11	12	"E "	"0"	"11"	"Y "	"  1"	"D "	"1"	"11"	"D "	"  0"
"main"	102	"16-2 "	" T1 "	6	0	"False "	"False "	"False "	11	"I "	"E "	0	-2	11	"F "	"N "	0	1	0	9	12	"I "	"0"	"11"	"E "	" -2"	"F "	"0"	"11"	"N "	"  1"
"main"	103	"16-2 "	" T1 "	1	0	"False "	"False "	"True "	15	"F "	"F "	1	0	15	"Q "	"Q "	1	0	0	15	15	"Q "	"1"	"15"	"Q "	"  0"	"F "	"1"	"15"	"F "	"  0"
"main"	104	"16-2 "	" T1 "	1	0	"False "	"False "	"False "	15	"Y "	"J "	0	-1	15	"S "	"S "	1	0	0	14	15	"Y "	"0"	"15"	"J "	" -1"	"S "	"1"	"15"	"S "	"  0"
"main"	105	"16-2 "	" T1 "	1	0	"False "	"False "	"True "	7	"B "	"D "	0	17	7	"D "	"E "	0	-2	0	24	5	"D "	"0"	" 7"	"E "	" -2"	"B "	"0"	" 7"	"D "	" 17"
"main"	106	"16-2 "	" T1 "	6	0	"False "	"False "	"False "	9	"N "	"K "	0	1	9	"J "	"C "	0	1	0	10	10	"N "	"0"	" 9"	"K "	"  1"	"J "	"0"	" 9"	"C "	"  1"
"main"	107	"16-2 "	" T1 "	6	0	"False "	"False "	"True "	15	"Y "	"C "	0	-11	15	"C "	"M "	0	1	0	4	16	"C "	"0"	"15"	"M "	"  1"	"Y "	"0"	"15"	"C "	"-11"
"main"	108	"16-2 "	" T1 "	1	0	"False "	"False "	"True "	11	"Q "	"Q "	1	0	11	"M "	"M "	1	0	0	11	11	"M "	"1"	"11"	"M "	"  0"	"Q "	"1"	"11"	"Q "	"  0"
"main"	109	"16-2 "	" T1 "	6	0	"False "	"False "	"True "	9	"W "	"S "	0	15	9	"V "	"K "	0	1	0	24	10	"V "	"0"	" 9"	"K "	"  1"	"W "	"0"	" 9"	"S "	" 15"
"main"	110	"16-2 "	" T1 "	6	0	"False "	"False "	"False "	7	"J "	"D "	0	2	7	"B "	"J "	0	-7	0	9	0	"J "	"0"	" 7"	"D "	"  2"	"B "	"0"	" 7"	"J "	" -7"
"main"	111	"16-2 "	" T1 "	1	0	"False "	"False "	"False "	9	"I "	"O "	0	-1	9	"I "	"I "	1	0	1	8	9	"I "	"0"	" 9"	"O "	" -1"	"I "	"1"	" 9"	"I "	"  0"
"main"	112	"16-2 "	" T1 "	6	0	"False "	"False "	"True "	7	"I "	"M "	0	15	7	"P "	"P "	1	0	0	22	7	"P "	"1"	" 7"	"P "	"  0"	"I "	"0"	" 7"	"M "	" 15"
"main"	113	"16-2 "	" T1 "	1	0	"False "	"False "	"False "	13	"K "	"K "	1	0	13	"O "	"Z "	0	11	0	13	24	"K "	"1"	"13"	"K "	"  0"	"O "	"0"	"13"	"Z "	" 11"
"main"	114	"16-2 "	" T1 "	1	0	"False "	"False "	"False "	7	"D "	"Q "	0	9	7	"W "	"W "	1	0	0	16	7	"D "	"0"	" 7"	"Q "	"  9"	"W "	"1"	" 7"	"W "	"  0"
"main"	115	"16-2 "	" T1 "	6	0	"False "	"False "	"False "	15	"M "	"M "	1	0	15	"A "	"C "	0	2	0	15	17	"M "	"1"	"15"	"M "	"  0"	"A "	"0"	"15"	"C "	"  2"
"main"	116	"16-2 "	" T1 "	1	0	"False "	"False "	"True "	9	"V "	"P "	0	5	9	"B "	"T "	0	1	0	14	10	"B "	"0"	" 9"	"T "	"  1"	"V "	"0"	" 9"	"P "	"  5"
"main"	117	"16-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"S "	"S "	1	0	13	"Y "	"W "	0	12	0	13	25	"S "	"1"	"13"	"S "	"  0"	"Y "	"0"	"13"	"W "	" 12"
