"experimentPhase"	"trialnum"	"subject"	"task"	"wordEcc"	"noisePercent"	"leftStreamFlip"	"rightStreamFlip"	"rightResponseFirst"	"cueSerialPos0"	"answer0"	"response0"	"correct0"	"responsePosRelative0"	"cueSerialPos1"	"answer1"	"response1"	"correct1"	"responsePosRelative1"	"timingBlips"	"cueResponsePos0"	"cueResponsePos1"	"answerleft"	"correctleft"	"cueSerialPosleft"	"responseleft"	"responsePosRelativeleft"	"answerright"	"correctright"	"cueSerialPosright"	"responseright"	"responsePosRelativeright"
"main"	42	"24"	" T1 "	1	0	"False "	"False "	"False "	13	"W "	"W "	1	0	13	"M "	"M "	1	0	0	13	13	"W "	"1"	"13"	"W "	"  0"	"M "	"1"	"13"	"M "	"  0"
"main"	43	"24"	" T1 "	6	0	"False "	"False "	"True "	7	"J "	"I "	0	6	7	"Y "	"Y "	1	0	0	13	7	"Y "	"1"	" 7"	"Y "	"  0"	"J "	"0"	" 7"	"I "	"  6"
"main"	44	"24"	" T1 "	1	0	"False "	"False "	"False "	9	"D "	"D "	1	0	9	"H "	"H "	1	0	0	9	9	"D "	"1"	" 9"	"D "	"  0"	"H "	"1"	" 9"	"H "	"  0"
"main"	45	"24"	" T1 "	1	0	"False "	"False "	"False "	11	"V "	"Y "	0	-10	11	"V "	"V "	1	0	0	1	11	"V "	"0"	"11"	"Y "	"-10"	"V "	"1"	"11"	"V "	"  0"
"main"	46	"24"	" T1 "	1	0	"False "	"False "	"True "	7	"Y "	"Y "	1	0	7	"N "	"E "	0	-1	0	7	6	"N "	"0"	" 7"	"E "	" -1"	"Y "	"1"	" 7"	"Y "	"  0"
"main"	47	"24"	" T1 "	6	0	"False "	"False "	"False "	9	"W "	"E "	0	14	9	"G "	"I "	0	1	0	23	10	"W "	"0"	" 9"	"E "	" 14"	"G "	"0"	" 9"	"I "	"  1"
"main"	48	"24"	" T1 "	6	0	"False "	"False "	"False "	13	"T "	"O "	0	1	13	"B "	"Y "	0	-2	0	14	11	"T "	"0"	"13"	"O "	"  1"	"B "	"0"	"13"	"Y "	" -2"
"main"	49	"24"	" T1 "	6	0	"False "	"False "	"False "	11	"M "	"M "	1	0	11	"C "	"C "	1	0	0	11	11	"M "	"1"	"11"	"M "	"  0"	"C "	"1"	"11"	"C "	"  0"
"main"	50	"24"	" T1 "	6	0	"False "	"False "	"False "	15	"H "	"R "	0	1	15	"T "	"W "	0	1	0	16	16	"H "	"0"	"15"	"R "	"  1"	"T "	"0"	"15"	"W "	"  1"
"main"	51	"24"	" T1 "	1	0	"False "	"False "	"False "	15	"C "	"C "	1	0	15	"H "	"H "	1	0	0	15	15	"C "	"1"	"15"	"C "	"  0"	"H "	"1"	"15"	"H "	"  0"
"main"	52	"24"	" T1 "	6	0	"False "	"False "	"False "	7	"V "	"C "	0	17	7	"Y "	"W "	0	3	0	24	10	"V "	"0"	" 7"	"C "	" 17"	"Y "	"0"	" 7"	"W "	"  3"
"main"	53	"24"	" T1 "	1	0	"False "	"False "	"False "	7	"H "	"S "	0	-2	7	"J "	"J "	1	0	0	5	7	"H "	"0"	" 7"	"S "	" -2"	"J "	"1"	" 7"	"J "	"  0"
"main"	54	"24"	" T1 "	6	0	"False "	"False "	"True "	11	"F "	"V "	0	3	11	"G "	"S "	0	2	0	14	13	"G "	"0"	"11"	"S "	"  2"	"F "	"0"	"11"	"V "	"  3"
"main"	55	"24"	" T1 "	1	0	"False "	"False "	"True "	13	"I "	"I "	1	0	13	"F "	"F "	1	0	0	13	13	"F "	"1"	"13"	"F "	"  0"	"I "	"1"	"13"	"I "	"  0"
"main"	56	"24"	" T1 "	6	0	"False "	"False "	"True "	13	"U "	"I "	0	-11	13	"B "	"R "	0	-11	0	2	2	"B "	"0"	"13"	"R "	"-11"	"U "	"0"	"13"	"I "	"-11"
"main"	57	"24"	" T1 "	1	0	"False "	"False "	"True "	9	"A "	"C "	0	1	9	"C "	"P "	0	1	0	10	10	"C "	"0"	" 9"	"P "	"  1"	"A "	"0"	" 9"	"C "	"  1"
"main"	58	"24"	" T1 "	1	0	"False "	"False "	"True "	15	"Y "	"Y "	1	0	15	"A "	"A "	1	0	0	15	15	"A "	"1"	"15"	"A "	"  0"	"Y "	"1"	"15"	"Y "	"  0"
"main"	59	"24"	" T1 "	6	0	"False "	"False "	"True "	9	"T "	"R "	0	1	9	"S "	"S "	1	0	0	10	9	"S "	"1"	" 9"	"S "	"  0"	"T "	"0"	" 9"	"R "	"  1"
"main"	60	"24"	" T1 "	1	0	"False "	"False "	"False "	15	"I "	"F "	0	1	15	"J "	"I "	0	-9	0	16	6	"I "	"0"	"15"	"F "	"  1"	"J "	"0"	"15"	"I "	" -9"
"main"	61	"24"	" T1 "	1	0	"False "	"False "	"True "	15	"P "	"C "	0	1	15	"G "	"P "	0	8	0	16	23	"G "	"0"	"15"	"P "	"  8"	"P "	"0"	"15"	"C "	"  1"
"main"	62	"24"	" T1 "	6	0	"False "	"False "	"False "	9	"C "	"H "	0	1	9	"Z "	"Z "	1	0	0	10	9	"C "	"0"	" 9"	"H "	"  1"	"Z "	"1"	" 9"	"Z "	"  0"
"main"	63	"24"	" T1 "	6	0	"False "	"False "	"True "	15	"P "	"P "	1	0	15	"A "	"A "	1	0	0	15	15	"A "	"1"	"15"	"A "	"  0"	"P "	"1"	"15"	"P "	"  0"
"main"	64	"24"	" T1 "	1	0	"False "	"False "	"True "	9	"Y "	"R "	0	-1	9	"P "	"P "	1	0	0	8	9	"P "	"1"	" 9"	"P "	"  0"	"Y "	"0"	" 9"	"R "	" -1"
"main"	65	"24"	" T1 "	6	0	"False "	"False "	"True "	9	"A "	"F "	0	12	9	"F "	"H "	0	1	0	21	10	"F "	"0"	" 9"	"H "	"  1"	"A "	"0"	" 9"	"F "	" 12"
"main"	66	"24"	" T1 "	1	0	"False "	"False "	"False "	13	"C "	"C "	1	0	13	"G "	"H "	0	-4	0	13	9	"C "	"1"	"13"	"C "	"  0"	"G "	"0"	"13"	"H "	" -4"
"main"	67	"24"	" T1 "	1	0	"False "	"False "	"False "	11	"R "	"S "	0	1	11	"Q "	"Q "	1	0	0	12	11	"R "	"0"	"11"	"S "	"  1"	"Q "	"1"	"11"	"Q "	"  0"
"main"	68	"24"	" T1 "	6	0	"False "	"False "	"False "	7	"S "	"M "	0	17	7	"T "	"N "	0	12	0	24	19	"S "	"0"	" 7"	"M "	" 17"	"T "	"0"	" 7"	"N "	" 12"
"main"	69	"24"	" T1 "	6	0	"False "	"False "	"False "	15	"U "	"W "	0	1	15	"O "	"O "	1	0	0	16	15	"U "	"0"	"15"	"W "	"  1"	"O "	"1"	"15"	"O "	"  0"
"main"	70	"24"	" T1 "	1	0	"False "	"False "	"True "	11	"E "	"R "	0	-10	11	"Z "	"Z "	1	0	0	1	11	"Z "	"1"	"11"	"Z "	"  0"	"E "	"0"	"11"	"R "	"-10"
"main"	71	"24"	" T1 "	6	0	"False "	"False "	"False "	13	"X "	"W "	0	5	13	"T "	"O "	0	-1	0	18	12	"X "	"0"	"13"	"W "	"  5"	"T "	"0"	"13"	"O "	" -1"
"main"	72	"24"	" T1 "	6	0	"False "	"False "	"True "	13	"I "	"I "	1	0	13	"U "	"Q "	0	-5	0	13	8	"U "	"0"	"13"	"Q "	" -5"	"I "	"1"	"13"	"I "	"  0"
"main"	73	"24"	" T1 "	1	0	"False "	"False "	"True "	7	"P "	"J "	0	-4	7	"Y "	"H "	0	8	0	3	15	"Y "	"0"	" 7"	"H "	"  8"	"P "	"0"	" 7"	"J "	" -4"
"main"	74	"24"	" T1 "	6	0	"False "	"False "	"True "	7	"E "	"I "	0	4	7	"H "	"H "	1	0	0	11	7	"H "	"1"	" 7"	"H "	"  0"	"E "	"0"	" 7"	"I "	"  4"
"main"	75	"24"	" T1 "	1	0	"False "	"False "	"False "	9	"P "	"P "	1	0	9	"X "	"Q "	0	11	0	9	20	"P "	"1"	" 9"	"P "	"  0"	"X "	"0"	" 9"	"Q "	" 11"
"main"	76	"24"	" T1 "	1	0	"False "	"False "	"False "	7	"D "	"H "	0	1	7	"L "	"Q "	0	5	0	8	12	"D "	"0"	" 7"	"H "	"  1"	"L "	"0"	" 7"	"Q "	"  5"
"main"	77	"24"	" T1 "	6	0	"False "	"False "	"False "	11	"D "	"E "	0	1	11	"G "	"D "	0	9	0	12	20	"D "	"0"	"11"	"E "	"  1"	"G "	"0"	"11"	"D "	"  9"
"main"	78	"24"	" T1 "	6	0	"False "	"False "	"True "	11	"S "	"H "	0	-9	11	"X "	"X "	1	0	0	2	11	"X "	"1"	"11"	"X "	"  0"	"S "	"0"	"11"	"H "	" -9"
"main"	79	"24"	" T1 "	1	0	"False "	"False "	"True "	13	"R "	"R "	1	0	13	"G "	"H "	0	-8	0	13	5	"G "	"0"	"13"	"H "	" -8"	"R "	"1"	"13"	"R "	"  0"
"main"	80	"24"	" T1 "	1	0	"False "	"False "	"False "	7	"W "	"W "	1	0	7	"Z "	"Z "	1	0	0	7	7	"W "	"1"	" 7"	"W "	"  0"	"Z "	"1"	" 7"	"Z "	"  0"
"main"	81	"24"	" T1 "	6	0	"False "	"False "	"False "	11	"O "	"M "	0	-1	11	"J "	"O "	0	4	0	10	15	"O "	"0"	"11"	"M "	" -1"	"J "	"0"	"11"	"O "	"  4"
"main"	82	"24"	" T1 "	6	0	"False "	"False "	"True "	15	"A "	"H "	0	1	15	"O "	"O "	1	0	0	16	15	"O "	"1"	"15"	"O "	"  0"	"A "	"0"	"15"	"H "	"  1"
"main"	83	"24"	" T1 "	6	0	"False "	"False "	"True "	11	"N "	"V "	0	2	11	"E "	"I "	0	14	0	13	25	"E "	"0"	"11"	"I "	" 14"	"N "	"0"	"11"	"V "	"  2"
"main"	84	"24"	" T1 "	1	0	"False "	"False "	"False "	9	"Q "	"Q "	1	0	9	"U "	"U "	1	0	0	9	9	"Q "	"1"	" 9"	"Q "	"  0"	"U "	"1"	" 9"	"U "	"  0"
"main"	85	"24"	" T1 "	1	0	"False "	"False "	"False "	15	"B "	"K "	0	1	15	"Y "	"C "	0	-15	0	16	0	"B "	"0"	"15"	"K "	"  1"	"Y "	"0"	"15"	"C "	"-15"
"main"	86	"24"	" T1 "	1	0	"False "	"False "	"True "	9	"E "	"E "	1	0	9	"N "	"D "	0	1	0	9	10	"N "	"0"	" 9"	"D "	"  1"	"E "	"1"	" 9"	"E "	"  0"
"main"	87	"24"	" T1 "	6	0	"False "	"False "	"False "	13	"G "	"H "	0	11	13	"G "	"A "	0	1	0	24	14	"G "	"0"	"13"	"H "	" 11"	"G "	"0"	"13"	"A "	"  1"
"main"	88	"24"	" T1 "	1	0	"False "	"False "	"False "	13	"Q "	"Z "	0	1	13	"F "	"T "	0	1	0	14	14	"Q "	"0"	"13"	"Z "	"  1"	"F "	"0"	"13"	"T "	"  1"
"main"	89	"24"	" T1 "	1	0	"False "	"False "	"False "	11	"K "	"H "	0	-6	11	"G "	"Z "	0	5	0	5	16	"K "	"0"	"11"	"H "	" -6"	"G "	"0"	"11"	"Z "	"  5"
"main"	90	"24"	" T1 "	1	0	"False "	"False "	"True "	15	"B "	"U "	0	-1	15	"S "	"S "	1	0	1	14	15	"S "	"1"	"15"	"S "	"  0"	"B "	"0"	"15"	"U "	" -1"
"main"	91	"24"	" T1 "	6	0	"False "	"False "	"True "	9	"H "	"H "	1	0	9	"N "	"E "	0	-2	0	9	7	"N "	"0"	" 9"	"E "	" -2"	"H "	"1"	" 9"	"H "	"  0"
"main"	92	"24"	" T1 "	1	0	"False "	"False "	"True "	7	"I "	"V "	0	18	7	"D "	"E "	0	-2	0	25	5	"D "	"0"	" 7"	"E "	" -2"	"I "	"0"	" 7"	"V "	" 18"
"main"	93	"24"	" T1 "	6	0	"False "	"False "	"False "	9	"I "	"J "	0	1	9	"W "	"W "	1	0	0	10	9	"I "	"0"	" 9"	"J "	"  1"	"W "	"1"	" 9"	"W "	"  0"
"main"	94	"24"	" T1 "	6	0	"False "	"False "	"False "	15	"V "	"Y "	0	-12	15	"W "	"W "	1	0	1	3	15	"V "	"0"	"15"	"Y "	"-12"	"W "	"1"	"15"	"W "	"  0"
"main"	95	"24"	" T1 "	1	0	"False "	"False "	"True "	11	"W "	"H "	0	-10	11	"J "	"M "	0	-1	0	1	10	"J "	"0"	"11"	"M "	" -1"	"W "	"0"	"11"	"H "	"-10"
"main"	96	"24"	" T1 "	1	0	"False "	"False "	"True "	13	"D "	"F "	0	-7	13	"K "	"H "	0	-10	0	6	3	"K "	"0"	"13"	"H "	"-10"	"D "	"0"	"13"	"F "	" -7"
"main"	97	"24"	" T1 "	6	0	"False "	"False "	"True "	13	"I "	"I "	1	0	13	"C "	"C "	1	0	0	13	13	"C "	"1"	"13"	"C "	"  0"	"I "	"1"	"13"	"I "	"  0"
"main"	98	"24"	" T1 "	6	0	"False "	"False "	"True "	7	"Z "	"W "	0	4	7	"L "	"U "	0	14	0	11	21	"L "	"0"	" 7"	"U "	" 14"	"Z "	"0"	" 7"	"W "	"  4"
"main"	99	"24"	" T1 "	6	0	"False "	"False "	"False "	7	"S "	"H "	0	2	7	"K "	"R "	0	10	0	9	17	"S "	"0"	" 7"	"H "	"  2"	"K "	"0"	" 7"	"R "	" 10"
"main"	100	"24-2 "	" T1 "	6	0	"False "	"False "	"False "	15	"D "	"Z "	0	1	15	"B "	"B "	1	0	0	16	15	"D "	"0"	"15"	"Z "	"  1"	"B "	"1"	"15"	"B "	"  0"
"main"	101	"24-2 "	" T1 "	1	0	"False "	"False "	"False "	9	"G "	"G "	1	0	9	"P "	"H "	0	13	0	9	22	"G "	"1"	" 9"	"G "	"  0"	"P "	"0"	" 9"	"H "	" 13"
"main"	102	"24-2 "	" T1 "	1	0	"False "	"False "	"True "	13	"B "	"B "	1	0	13	"X "	"W "	0	1	1	13	14	"X "	"0"	"13"	"W "	"  1"	"B "	"1"	"13"	"B "	"  0"
"main"	103	"24-2 "	" T1 "	6	0	"False "	"False "	"True "	15	"I "	"H "	0	2	15	"S "	"S "	1	0	0	17	15	"S "	"1"	"15"	"S "	"  0"	"I "	"0"	"15"	"H "	"  2"
"main"	104	"24-2 "	" T1 "	6	0	"False "	"False "	"True "	9	"N "	"J "	0	12	9	"T "	"A "	0	3	0	21	12	"T "	"0"	" 9"	"A "	"  3"	"N "	"0"	" 9"	"J "	" 12"
"main"	105	"24-2 "	" T1 "	1	0	"False "	"False "	"True "	11	"P "	"T "	0	6	11	"D "	"W "	0	-1	0	17	10	"D "	"0"	"11"	"W "	" -1"	"P "	"0"	"11"	"T "	"  6"
"main"	106	"24-2 "	" T1 "	1	0	"False "	"False "	"False "	11	"O "	"H "	0	-1	11	"V "	"O "	0	1	0	10	12	"O "	"0"	"11"	"H "	" -1"	"V "	"0"	"11"	"O "	"  1"
"main"	107	"24-2 "	" T1 "	6	0	"False "	"False "	"True "	7	"V "	"Q "	0	-4	7	"X "	"P "	0	2	0	3	9	"X "	"0"	" 7"	"P "	"  2"	"V "	"0"	" 7"	"Q "	" -4"
"main"	108	"24-2 "	" T1 "	6	0	"False "	"False "	"True "	11	"F "	"O "	0	-5	11	"K "	"N "	0	7	0	6	18	"K "	"0"	"11"	"N "	"  7"	"F "	"0"	"11"	"O "	" -5"
"main"	109	"24-2 "	" T1 "	1	0	"False "	"False "	"True "	9	"F "	"F "	1	0	9	"R "	"W "	0	1	0	9	10	"R "	"0"	" 9"	"W "	"  1"	"F "	"1"	" 9"	"F "	"  0"
"main"	110	"24-2 "	" T1 "	1	0	"False "	"False "	"False "	15	"B "	"B "	1	0	15	"Y "	"H "	0	7	0	15	22	"B "	"1"	"15"	"B "	"  0"	"Y "	"0"	"15"	"H "	"  7"
"main"	111	"24-2 "	" T1 "	6	0	"False "	"False "	"False "	7	"B "	"H "	0	-2	7	"E "	"E "	1	0	0	5	7	"B "	"0"	" 7"	"H "	" -2"	"E "	"1"	" 7"	"E "	"  0"
"main"	112	"24-2 "	" T1 "	6	0	"False "	"False "	"False "	11	"D "	"D "	1	0	11	"Y "	"Y "	1	0	0	11	11	"D "	"1"	"11"	"D "	"  0"	"Y "	"1"	"11"	"Y "	"  0"
"main"	113	"24-2 "	" T1 "	6	0	"False "	"False "	"True "	13	"O "	"E "	0	-1	13	"R "	"Z "	0	1	0	12	14	"R "	"0"	"13"	"Z "	"  1"	"O "	"0"	"13"	"E "	" -1"
"main"	114	"24-2 "	" T1 "	1	0	"False "	"False "	"False "	7	"Z "	"W "	0	1	7	"T "	"F "	0	1	0	8	8	"Z "	"0"	" 7"	"W "	"  1"	"T "	"0"	" 7"	"F "	"  1"
"main"	115	"24-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"M "	"W "	0	1	13	"N "	"E "	0	1	0	14	14	"M "	"0"	"13"	"W "	"  1"	"N "	"0"	"13"	"E "	"  1"
"main"	116	"24-2 "	" T1 "	1	0	"False "	"False "	"True "	7	"C "	"C "	1	0	7	"T "	"G "	0	-1	0	7	6	"T "	"0"	" 7"	"G "	" -1"	"C "	"1"	" 7"	"C "	"  0"
"main"	117	"24-2 "	" T1 "	6	0	"False "	"False "	"False "	9	"Q "	"Z "	0	1	9	"Y "	"Y "	1	0	0	10	9	"Q "	"0"	" 9"	"Z "	"  1"	"Y "	"1"	" 9"	"Y "	"  0"
"main"	118	"24-2 "	" T1 "	1	0	"False "	"False "	"True "	15	"F "	"F "	1	0	15	"M "	"M "	1	0	0	15	15	"M "	"1"	"15"	"M "	"  0"	"F "	"1"	"15"	"F "	"  0"
"main"	119	"24-2 "	" T1 "	1	0	"False "	"False "	"False "	13	"H "	"F "	0	-4	13	"J "	"J "	1	0	0	9	13	"H "	"0"	"13"	"F "	" -4"	"J "	"1"	"13"	"J "	"  0"
"main"	120	"24-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"I "	"B "	0	1	13	"R "	"R "	1	0	0	14	13	"I "	"0"	"13"	"B "	"  1"	"R "	"1"	"13"	"R "	"  0"
