"experimentPhase"	"trialnum"	"subject"	"task"	"wordEcc"	"noisePercent"	"leftStreamFlip"	"rightStreamFlip"	"rightResponseFirst"	"cueSerialPos0"	"answer0"	"response0"	"correct0"	"responsePosRelative0"	"cueSerialPos1"	"answer1"	"response1"	"correct1"	"responsePosRelative1"	"timingBlips"	"cueResponsePos0"	"cueResponsePos1"	"answerleft"	"correctleft"	"cueSerialPosleft"	"responseleft"	"responsePosRelativeleft"	"answerright"	"correctright"	"cueSerialPosright"	"responseright"	"responsePosRelativeright"
"main"	48	"14"	" T1 "	6	0	"False "	"False "	"True "	7	"V "	"M "	0	1	7	"W "	"N "	0	13	0	8	20	"W "	"0"	" 7"	"N "	" 13"	"V "	"0"	" 7"	"M "	"  1"
"main"	49	"14"	" T1 "	1	0	"False "	"False "	"False "	13	"M "	"M "	1	0	13	"K "	"F "	0	1	0	13	14	"M "	"1"	"13"	"M "	"  0"	"K "	"0"	"13"	"F "	"  1"
"main"	50	"14"	" T1 "	6	0	"False "	"False "	"False "	11	"J "	"X "	0	1	11	"N "	"Z "	0	-5	0	12	6	"J "	"0"	"11"	"X "	"  1"	"N "	"0"	"11"	"Z "	" -5"
"main"	51	"14"	" T1 "	6	0	"False "	"False "	"True "	11	"Z "	"H "	0	-11	11	"N "	"K "	0	1	0	0	12	"N "	"0"	"11"	"K "	"  1"	"Z "	"0"	"11"	"H "	"-11"
"main"	52	"14"	" T1 "	6	0	"False "	"False "	"True "	9	"H "	"E "	0	2	9	"E "	"H "	0	1	0	11	10	"E "	"0"	" 9"	"H "	"  1"	"H "	"0"	" 9"	"E "	"  2"
"main"	53	"14"	" T1 "	1	0	"False "	"False "	"True "	11	"E "	"M "	0	-7	11	"L "	"T "	0	-4	0	4	7	"L "	"0"	"11"	"T "	" -4"	"E "	"0"	"11"	"M "	" -7"
"main"	54	"14"	" T1 "	6	0	"False "	"False "	"True "	13	"V "	"G "	0	-1	13	"W "	"W "	1	0	0	12	13	"W "	"1"	"13"	"W "	"  0"	"V "	"0"	"13"	"G "	" -1"
"main"	55	"14"	" T1 "	6	0	"False "	"False "	"False "	9	"X "	"A "	0	1	9	"Q "	"X "	0	-7	0	10	2	"X "	"0"	" 9"	"A "	"  1"	"Q "	"0"	" 9"	"X "	" -7"
"main"	56	"14"	" T1 "	6	0	"False "	"False "	"False "	13	"R "	"A "	0	1	13	"M "	"M "	1	0	0	14	13	"R "	"0"	"13"	"A "	"  1"	"M "	"1"	"13"	"M "	"  0"
"main"	57	"14"	" T1 "	1	0	"False "	"False "	"False "	15	"Q "	"M "	0	2	15	"B "	"T "	0	-1	0	17	14	"Q "	"0"	"15"	"M "	"  2"	"B "	"0"	"15"	"T "	" -1"
"main"	58	"14"	" T1 "	1	0	"False "	"False "	"True "	7	"H "	"M "	0	17	7	"U "	"U "	1	0	0	24	7	"U "	"1"	" 7"	"U "	"  0"	"H "	"0"	" 7"	"M "	" 17"
"main"	59	"14"	" T1 "	1	0	"False "	"False "	"True "	13	"G "	"G "	1	0	13	"M "	"M "	1	0	0	13	13	"M "	"1"	"13"	"M "	"  0"	"G "	"1"	"13"	"G "	"  0"
"main"	60	"14"	" T1 "	6	0	"False "	"False "	"False "	9	"D "	"W "	0	-3	9	"W "	"D "	0	1	0	6	10	"D "	"0"	" 9"	"W "	" -3"	"W "	"0"	" 9"	"D "	"  1"
"main"	61	"14"	" T1 "	1	0	"False "	"False "	"False "	15	"U "	"U "	1	0	15	"K "	"M "	0	-5	0	15	10	"U "	"1"	"15"	"U "	"  0"	"K "	"0"	"15"	"M "	" -5"
"main"	62	"14"	" T1 "	1	0	"False "	"False "	"False "	9	"F "	"F "	1	0	9	"N "	"P "	0	1	0	9	10	"F "	"1"	" 9"	"F "	"  0"	"N "	"0"	" 9"	"P "	"  1"
"main"	63	"14"	" T1 "	1	0	"False "	"False "	"True "	13	"H "	"H "	1	0	13	"A "	"A "	1	0	1	13	13	"A "	"1"	"13"	"A "	"  0"	"H "	"1"	"13"	"H "	"  0"
"main"	64	"14"	" T1 "	6	0	"False "	"False "	"True "	15	"Y "	"J "	0	-12	15	"D "	"D "	1	0	0	3	15	"D "	"1"	"15"	"D "	"  0"	"Y "	"0"	"15"	"J "	"-12"
"main"	65	"14"	" T1 "	6	0	"False "	"False "	"True "	9	"L "	"X "	0	-1	9	"M "	"M "	1	0	0	8	9	"M "	"1"	" 9"	"M "	"  0"	"L "	"0"	" 9"	"X "	" -1"
"main"	66	"14"	" T1 "	1	0	"False "	"False "	"True "	9	"B "	"Q "	0	16	9	"V "	"W "	0	1	0	25	10	"V "	"0"	" 9"	"W "	"  1"	"B "	"0"	" 9"	"Q "	" 16"
"main"	67	"14"	" T1 "	6	0	"False "	"False "	"False "	11	"H "	"H "	1	0	11	"P "	"J "	0	1	0	11	12	"H "	"1"	"11"	"H "	"  0"	"P "	"0"	"11"	"J "	"  1"
"main"	68	"14"	" T1 "	1	0	"False "	"False "	"False "	7	"B "	"N "	0	5	7	"X "	"X "	1	0	0	12	7	"B "	"0"	" 7"	"N "	"  5"	"X "	"1"	" 7"	"X "	"  0"
"main"	69	"14"	" T1 "	6	0	"False "	"False "	"True "	7	"M "	"M "	1	0	7	"W "	"N "	0	-3	0	7	4	"W "	"0"	" 7"	"N "	" -3"	"M "	"1"	" 7"	"M "	"  0"
"main"	70	"14"	" T1 "	1	0	"False "	"False "	"False "	11	"M "	"M "	1	0	11	"J "	"J "	1	0	0	11	11	"M "	"1"	"11"	"M "	"  0"	"J "	"1"	"11"	"J "	"  0"
"main"	71	"14"	" T1 "	1	0	"False "	"False "	"True "	11	"G "	"K "	0	1	11	"D "	"D "	1	0	0	12	11	"D "	"1"	"11"	"D "	"  0"	"G "	"0"	"11"	"K "	"  1"
"main"	72	"14"	" T1 "	6	0	"False "	"False "	"True "	13	"O "	"E "	0	-1	13	"O "	"H "	0	3	0	12	16	"O "	"0"	"13"	"H "	"  3"	"O "	"0"	"13"	"E "	" -1"
"main"	73	"14"	" T1 "	1	0	"False "	"False "	"True "	7	"K "	"H "	0	-6	7	"Z "	"Z "	1	0	1	1	7	"Z "	"1"	" 7"	"Z "	"  0"	"K "	"0"	" 7"	"H "	" -6"
"main"	74	"14"	" T1 "	6	0	"False "	"False "	"True "	11	"E "	"K "	0	1	11	"B "	"H "	0	5	0	12	16	"B "	"0"	"11"	"H "	"  5"	"E "	"0"	"11"	"K "	"  1"
"main"	75	"14"	" T1 "	6	0	"False "	"False "	"False "	13	"F "	"M "	0	4	13	"H "	"H "	1	0	0	17	13	"F "	"0"	"13"	"M "	"  4"	"H "	"1"	"13"	"H "	"  0"
"main"	76	"14"	" T1 "	1	0	"False "	"False "	"False "	13	"N "	"O "	0	-3	13	"V "	"P "	0	-4	0	10	9	"N "	"0"	"13"	"O "	" -3"	"V "	"0"	"13"	"P "	" -4"
"main"	77	"14"	" T1 "	6	0	"False "	"False "	"False "	7	"W "	"W "	1	0	7	"S "	"S "	1	0	0	7	7	"W "	"1"	" 7"	"W "	"  0"	"S "	"1"	" 7"	"S "	"  0"
"main"	78	"14"	" T1 "	6	0	"False "	"False "	"False "	15	"E "	"W "	0	1	15	"L "	"R "	0	1	0	16	16	"E "	"0"	"15"	"W "	"  1"	"L "	"0"	"15"	"R "	"  1"
"main"	79	"14"	" T1 "	1	0	"False "	"False "	"True "	15	"Y "	"Y "	1	0	15	"K "	"Z "	0	1	0	15	16	"K "	"0"	"15"	"Z "	"  1"	"Y "	"1"	"15"	"Y "	"  0"
"main"	80	"14"	" T1 "	1	0	"False "	"False "	"True "	7	"B "	"K "	0	1	7	"S "	"S "	1	0	0	8	7	"S "	"1"	" 7"	"S "	"  0"	"B "	"0"	" 7"	"K "	"  1"
"main"	81	"14"	" T1 "	6	0	"False "	"False "	"False "	7	"D "	"E "	0	1	7	"H "	"H "	1	0	0	8	7	"D "	"0"	" 7"	"E "	"  1"	"H "	"1"	" 7"	"H "	"  0"
"main"	82	"14"	" T1 "	1	0	"False "	"False "	"True "	9	"P "	"T "	0	3	9	"J "	"J "	1	0	1	12	9	"J "	"1"	" 9"	"J "	"  0"	"P "	"0"	" 9"	"T "	"  3"
"main"	83	"14"	" T1 "	1	0	"False "	"False "	"True "	13	"M "	"M "	1	0	13	"L "	"R "	0	1	0	13	14	"L "	"0"	"13"	"R "	"  1"	"M "	"1"	"13"	"M "	"  0"
"main"	84	"14"	" T1 "	1	0	"False "	"False "	"False "	13	"Y "	"Y "	1	0	13	"N "	"N "	1	0	0	13	13	"Y "	"1"	"13"	"Y "	"  0"	"N "	"1"	"13"	"N "	"  0"
"main"	85	"14"	" T1 "	1	0	"False "	"False "	"False "	7	"X "	"X "	1	0	7	"N "	"N "	1	0	0	7	7	"X "	"1"	" 7"	"X "	"  0"	"N "	"1"	" 7"	"N "	"  0"
"main"	86	"14"	" T1 "	1	0	"False "	"False "	"True "	11	"S "	"B "	0	1	11	"C "	"E "	0	1	1	12	12	"C "	"0"	"11"	"E "	"  1"	"S "	"0"	"11"	"B "	"  1"
"main"	87	"14"	" T1 "	6	0	"False "	"False "	"False "	15	"F "	"F "	1	0	15	"D "	"Y "	0	1	0	15	16	"F "	"1"	"15"	"F "	"  0"	"D "	"0"	"15"	"Y "	"  1"
"main"	88	"14"	" T1 "	6	0	"False "	"False "	"False "	11	"G "	"G "	1	0	11	"N "	"H "	0	-8	0	11	3	"G "	"1"	"11"	"G "	"  0"	"N "	"0"	"11"	"H "	" -8"
"main"	89	"14"	" T1 "	6	0	"False "	"False "	"False "	9	"J "	"H "	0	15	9	"F "	"J "	0	3	0	24	12	"J "	"0"	" 9"	"H "	" 15"	"F "	"0"	" 9"	"J "	"  3"
"main"	90	"14"	" T1 "	1	0	"False "	"False "	"False "	11	"Y "	"M "	0	-1	11	"C "	"I "	0	-1	0	10	10	"Y "	"0"	"11"	"M "	" -1"	"C "	"0"	"11"	"I "	" -1"
"main"	91	"14"	" T1 "	6	0	"False "	"False "	"True "	15	"N "	"A "	0	-9	15	"D "	"D "	1	0	0	6	15	"D "	"1"	"15"	"D "	"  0"	"N "	"0"	"15"	"A "	" -9"
"main"	92	"14"	" T1 "	6	0	"False "	"False "	"True "	13	"Q "	"E "	0	1	13	"D "	"M "	0	2	0	14	15	"D "	"0"	"13"	"M "	"  2"	"Q "	"0"	"13"	"E "	"  1"
"main"	93	"14"	" T1 "	6	0	"False "	"False "	"True "	9	"B "	"S "	0	2	9	"A "	"X "	0	1	0	11	10	"A "	"0"	" 9"	"X "	"  1"	"B "	"0"	" 9"	"S "	"  2"
"main"	94	"14"	" T1 "	6	0	"False "	"False "	"False "	13	"D "	"D "	1	0	13	"O "	"S "	0	-5	0	13	8	"D "	"1"	"13"	"D "	"  0"	"O "	"0"	"13"	"S "	" -5"
"main"	95	"14"	" T1 "	1	0	"False "	"False "	"False "	9	"C "	"C "	1	0	9	"B "	"B "	1	0	0	9	9	"C "	"1"	" 9"	"C "	"  0"	"B "	"1"	" 9"	"B "	"  0"
"main"	96	"14"	" T1 "	6	0	"False "	"False "	"True "	7	"N "	"C "	0	1	7	"C "	"M "	0	2	0	8	9	"C "	"0"	" 7"	"M "	"  2"	"N "	"0"	" 7"	"C "	"  1"
"main"	97	"14"	" T1 "	1	0	"False "	"False "	"True "	15	"F "	"F "	1	0	15	"Z "	"Z "	1	0	0	15	15	"Z "	"1"	"15"	"Z "	"  0"	"F "	"1"	"15"	"F "	"  0"
"main"	98	"14"	" T1 "	6	0	"False "	"False "	"True "	11	"G "	"G "	1	0	11	"U "	"D "	0	1	0	11	12	"U "	"0"	"11"	"D "	"  1"	"G "	"1"	"11"	"G "	"  0"
"main"	99	"14"	" T1 "	1	0	"False "	"False "	"False "	15	"N "	"K "	0	-13	15	"G "	"Y "	0	-1	0	2	14	"N "	"0"	"15"	"K "	"-13"	"G "	"0"	"15"	"Y "	" -1"
"main"	100	"14-2 "	" T1 "	6	0	"False "	"False "	"False "	7	"U "	"H "	0	-6	7	"B "	"U "	0	-3	0	1	4	"U "	"0"	" 7"	"H "	" -6"	"B "	"0"	" 7"	"U "	" -3"
"main"	101	"14-2 "	" T1 "	1	0	"False "	"False "	"True "	9	"U "	"C "	0	1	9	"M "	"M "	1	0	0	10	9	"M "	"1"	" 9"	"M "	"  0"	"U "	"0"	" 9"	"C "	"  1"
"main"	102	"14-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"S "	"S "	1	0	13	"Q "	"U "	0	7	0	13	20	"S "	"1"	"13"	"S "	"  0"	"Q "	"0"	"13"	"U "	"  7"
"main"	103	"14-2 "	" T1 "	1	0	"False "	"False "	"True "	7	"J "	"T "	0	1	7	"A "	"A "	1	0	0	8	7	"A "	"1"	" 7"	"A "	"  0"	"J "	"0"	" 7"	"T "	"  1"
"main"	104	"14-2 "	" T1 "	1	0	"False "	"False "	"False "	7	"S "	"X "	0	1	7	"A "	"Y "	0	14	0	8	21	"S "	"0"	" 7"	"X "	"  1"	"A "	"0"	" 7"	"Y "	" 14"
"main"	105	"14-2 "	" T1 "	6	0	"False "	"False "	"False "	11	"W "	"W "	1	0	11	"B "	"N "	0	5	0	11	16	"W "	"1"	"11"	"W "	"  0"	"B "	"0"	"11"	"N "	"  5"
"main"	106	"14-2 "	" T1 "	6	0	"False "	"False "	"False "	15	"G "	"G "	1	0	15	"X "	"H "	0	1	0	15	16	"G "	"1"	"15"	"G "	"  0"	"X "	"0"	"15"	"H "	"  1"
"main"	107	"14-2 "	" T1 "	1	0	"False "	"False "	"True "	13	"N "	"N "	1	0	13	"T "	"T "	1	0	0	13	13	"T "	"1"	"13"	"T "	"  0"	"N "	"1"	"13"	"N "	"  0"
"main"	108	"14-2 "	" T1 "	1	0	"False "	"False "	"True "	15	"H "	"M "	0	-1	15	"R "	"U "	0	-1	0	14	14	"R "	"0"	"15"	"U "	" -1"	"H "	"0"	"15"	"M "	" -1"
"main"	109	"14-2 "	" T1 "	1	0	"False "	"False "	"False "	11	"H "	"W "	0	-1	11	"L "	"M "	0	-1	0	10	10	"H "	"0"	"11"	"W "	" -1"	"L "	"0"	"11"	"M "	" -1"
"main"	110	"14-2 "	" T1 "	6	0	"False "	"False "	"True "	11	"Z "	"W "	0	1	11	"B "	"B "	1	0	0	12	11	"B "	"1"	"11"	"B "	"  0"	"Z "	"0"	"11"	"W "	"  1"
"main"	111	"14-2 "	" T1 "	6	0	"False "	"False "	"True "	15	"K "	"K "	1	0	15	"P "	"P "	1	0	0	15	15	"P "	"1"	"15"	"P "	"  0"	"K "	"1"	"15"	"K "	"  0"
"main"	112	"14-2 "	" T1 "	1	0	"False "	"False "	"False "	15	"X "	"X "	1	0	15	"K "	"I "	0	-5	0	15	10	"X "	"1"	"15"	"X "	"  0"	"K "	"0"	"15"	"I "	" -5"
"main"	113	"14-2 "	" T1 "	6	0	"False "	"False "	"True "	7	"N "	"M "	0	-5	7	"U "	"Z "	0	1	0	2	8	"U "	"0"	" 7"	"Z "	"  1"	"N "	"0"	" 7"	"M "	" -5"
"main"	114	"14-2 "	" T1 "	6	0	"False "	"False "	"True "	13	"R "	"Y "	0	1	13	"X "	"X "	1	0	0	14	13	"X "	"1"	"13"	"X "	"  0"	"R "	"0"	"13"	"Y "	"  1"
"main"	115	"14-2 "	" T1 "	1	0	"False "	"False "	"True "	11	"V "	"H "	0	1	11	"U "	"U "	1	0	1	12	11	"U "	"1"	"11"	"U "	"  0"	"V "	"0"	"11"	"H "	"  1"
"main"	116	"14-2 "	" T1 "	6	0	"False "	"False "	"True "	9	"V "	"B "	0	2	9	"Y "	"U "	0	6	0	11	15	"Y "	"0"	" 9"	"U "	"  6"	"V "	"0"	" 9"	"B "	"  2"
"main"	117	"14-2 "	" T1 "	6	0	"False "	"False "	"False "	9	"B "	"K "	0	6	9	"R "	"N "	0	-2	0	15	7	"B "	"0"	" 9"	"K "	"  6"	"R "	"0"	" 9"	"N "	" -2"
"main"	118	"14-2 "	" T1 "	1	0	"False "	"False "	"False "	13	"R "	"R "	1	0	13	"H "	"M "	0	1	1	13	14	"R "	"1"	"13"	"R "	"  0"	"H "	"0"	"13"	"M "	"  1"
"main"	119	"14-2 "	" T1 "	1	0	"False "	"False "	"False "	9	"R "	"R "	1	0	9	"A "	"O "	0	3	0	9	12	"R "	"1"	" 9"	"R "	"  0"	"A "	"0"	" 9"	"O "	"  3"
"main"	120	"14-2 "	" T1 "	6	0	"False "	"False "	"False "	15	"Z "	"Z "	1	0	15	"K "	"H "	0	-11	0	15	4	"Z "	"1"	"15"	"Z "	"  0"	"K "	"0"	"15"	"H "	"-11"
