"experimentPhase"	"trialnum"	"subject"	"task"	"wordEcc"	"noisePercent"	"leftStreamFlip"	"rightStreamFlip"	"rightResponseFirst"	"cueSerialPos0"	"answer0"	"response0"	"correct0"	"responsePosRelative0"	"cueSerialPos1"	"answer1"	"response1"	"correct1"	"responsePosRelative1"	"timingBlips"	"cueResponsePos0"	"cueResponsePos1"	"answerleft"	"correctleft"	"cueSerialPosleft"	"responseleft"	"responsePosRelativeleft"	"answerright"	"correctright"	"cueSerialPosright"	"responseright"	"responsePosRelativeright"
"main"	12	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"P "	"P "	1	0	13	"K "	"T "	0	-4	0	13	9	"P "	"1"	"13"	"P "	"  0"	"K "	"0"	"13"	"T "	" -4"
"main"	13	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"W "	"W "	1	0	15	"C "	"C "	1	0	0	15	15	"W "	"1"	"15"	"W "	"  0"	"C "	"1"	"15"	"C "	"  0"
"main"	14	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"Z "	"Z "	1	0	7	"S "	"S "	1	0	0	7	7	"S "	"1"	" 7"	"S "	"  0"	"Z "	"1"	" 7"	"Z "	"  0"
"main"	15	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"I "	"I "	1	0	7	"Q "	"C "	0	-2	0	7	5	"I "	"1"	" 7"	"I "	"  0"	"Q "	"0"	" 7"	"C "	" -2"
"main"	16	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"N "	"R "	0	-1	9	"X "	"X "	1	0	0	8	9	"N "	"0"	" 9"	"R "	" -1"	"X "	"1"	" 9"	"X "	"  0"
"main"	17	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"Z "	"I "	0	1	7	"N "	"P "	0	-1	0	8	6	"N "	"0"	" 7"	"P "	" -1"	"Z "	"0"	" 7"	"I "	"  1"
"main"	18	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"H "	"J "	0	10	9	"N "	"P "	0	10	0	19	19	"N "	"0"	" 9"	"P "	" 10"	"H "	"0"	" 9"	"J "	" 10"
"main"	19	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"J "	"I "	0	-11	13	"S "	"S "	1	0	0	2	13	"J "	"0"	"13"	"I "	"-11"	"S "	"1"	"13"	"S "	"  0"
"main"	20	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"U "	"I "	0	1	11	"R "	"W "	0	1	0	12	12	"R "	"0"	"11"	"W "	"  1"	"U "	"0"	"11"	"I "	"  1"
"main"	21	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"N "	"K "	0	5	15	"K "	"I "	0	6	0	20	21	"K "	"0"	"15"	"I "	"  6"	"N "	"0"	"15"	"K "	"  5"
"main"	22	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"O "	"K "	0	1	7	"I "	"I "	1	0	0	8	7	"O "	"0"	" 7"	"K "	"  1"	"I "	"1"	" 7"	"I "	"  0"
"main"	23	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"W "	"W "	1	0	9	"Z "	"M "	0	1	0	9	10	"W "	"1"	" 9"	"W "	"  0"	"Z "	"0"	" 9"	"M "	"  1"
"main"	24	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"R "	"S "	0	1	13	"L "	"U "	0	1	0	14	14	"L "	"0"	"13"	"U "	"  1"	"R "	"0"	"13"	"S "	"  1"
"main"	25	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"C "	"C "	1	0	13	"C "	"I "	0	1	0	13	14	"C "	"0"	"13"	"I "	"  1"	"C "	"1"	"13"	"C "	"  0"
"main"	26	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"T "	"U "	0	1	11	"K "	"F "	0	1	0	12	12	"T "	"0"	"11"	"U "	"  1"	"K "	"0"	"11"	"F "	"  1"
"main"	27	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"D "	"K "	0	1	13	"X "	"Z "	0	1	0	14	14	"D "	"0"	"13"	"K "	"  1"	"X "	"0"	"13"	"Z "	"  1"
"main"	28	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"B "	"B "	1	0	9	"S "	"S "	1	0	0	9	9	"S "	"1"	" 9"	"S "	"  0"	"B "	"1"	" 9"	"B "	"  0"
"main"	29	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"Y "	"I "	0	-1	7	"O "	"O "	1	0	0	6	7	"O "	"1"	" 7"	"O "	"  0"	"Y "	"0"	" 7"	"I "	" -1"
"main"	30	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"E "	"M "	0	1	11	"K "	"K "	1	0	0	12	11	"K "	"1"	"11"	"K "	"  0"	"E "	"0"	"11"	"M "	"  1"
"main"	31	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"O "	"O "	1	0	13	"S "	"S "	1	0	0	13	13	"O "	"1"	"13"	"O "	"  0"	"S "	"1"	"13"	"S "	"  0"
"main"	32	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"V "	"V "	1	0	15	"M "	"M "	1	0	0	15	15	"V "	"1"	"15"	"V "	"  0"	"M "	"1"	"15"	"M "	"  0"
"main"	33	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"B "	"B "	1	0	11	"H "	"H "	1	0	0	11	11	"B "	"1"	"11"	"B "	"  0"	"H "	"1"	"11"	"H "	"  0"
"main"	34	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"G "	"G "	1	0	9	"V "	"R "	0	-1	0	9	8	"G "	"1"	" 9"	"G "	"  0"	"V "	"0"	" 9"	"R "	" -1"
"main"	35	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"E "	"G "	0	-1	15	"K "	"K "	1	0	0	14	15	"E "	"0"	"15"	"G "	" -1"	"K "	"1"	"15"	"K "	"  0"
"main"	36	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"Y "	"Y "	1	0	15	"R "	"B "	0	1	0	15	16	"R "	"0"	"15"	"B "	"  1"	"Y "	"1"	"15"	"Y "	"  0"
"main"	37	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"E "	"Z "	0	-1	7	"H "	"E "	0	16	0	6	23	"H "	"0"	" 7"	"E "	" 16"	"E "	"0"	" 7"	"Z "	" -1"
"main"	38	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"S "	"S "	1	0	9	"Z "	"Z "	1	0	0	9	9	"Z "	"1"	" 9"	"Z "	"  0"	"S "	"1"	" 9"	"S "	"  0"
"main"	39	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"L "	"L "	1	0	7	"W "	"W "	1	0	0	7	7	"L "	"1"	" 7"	"L "	"  0"	"W "	"1"	" 7"	"W "	"  0"
"main"	40	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"Z "	"Z "	1	0	9	"A "	"C "	0	1	0	9	10	"Z "	"1"	" 9"	"Z "	"  0"	"A "	"0"	" 9"	"C "	"  1"
"main"	41	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"I "	"I "	1	0	15	"R "	"K "	0	1	0	15	16	"R "	"0"	"15"	"K "	"  1"	"I "	"1"	"15"	"I "	"  0"
"main"	42	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"M "	"M "	1	0	15	"U "	"X "	0	1	0	15	16	"M "	"1"	"15"	"M "	"  0"	"U "	"0"	"15"	"X "	"  1"
"main"	43	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"J "	"J "	1	0	15	"H "	"H "	1	0	0	15	15	"J "	"1"	"15"	"J "	"  0"	"H "	"1"	"15"	"H "	"  0"
"main"	44	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"G "	"G "	1	0	13	"I "	"I "	1	0	0	13	13	"G "	"1"	"13"	"G "	"  0"	"I "	"1"	"13"	"I "	"  0"
"main"	45	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"J "	"C "	0	1	11	"L "	"E "	0	1	0	12	12	"L "	"0"	"11"	"E "	"  1"	"J "	"0"	"11"	"C "	"  1"
"main"	46	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"D "	"J "	0	1	7	"L "	"J "	0	1	0	8	8	"D "	"0"	" 7"	"J "	"  1"	"L "	"0"	" 7"	"J "	"  1"
"main"	47	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"K "	"B "	0	8	9	"B "	"E "	0	3	0	17	12	"K "	"0"	" 9"	"B "	"  8"	"B "	"0"	" 9"	"E "	"  3"
"main"	48	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"S "	"S "	1	0	11	"O "	"O "	1	0	0	11	11	"S "	"1"	"11"	"S "	"  0"	"O "	"1"	"11"	"O "	"  0"
"main"	49	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"E "	"E "	1	0	15	"G "	"G "	1	0	0	15	15	"G "	"1"	"15"	"G "	"  0"	"E "	"1"	"15"	"E "	"  0"
"main"	50	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"C "	"C "	1	0	11	"F "	"F "	1	0	0	11	11	"C "	"1"	"11"	"C "	"  0"	"F "	"1"	"11"	"F "	"  0"
"main"	51	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"J "	"C "	0	-2	7	"M "	"M "	1	0	0	5	7	"M "	"1"	" 7"	"M "	"  0"	"J "	"0"	" 7"	"C "	" -2"
"main"	52	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"R "	"I "	0	-4	13	"X "	"H "	0	-2	0	9	11	"X "	"0"	"13"	"H "	" -2"	"R "	"0"	"13"	"I "	" -4"
"main"	53	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"X "	"X "	1	0	13	"Y "	"Y "	1	0	0	13	13	"X "	"1"	"13"	"X "	"  0"	"Y "	"1"	"13"	"Y "	"  0"
"main"	54	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"E "	"E "	1	0	7	"X "	"I "	0	-6	0	7	1	"E "	"1"	" 7"	"E "	"  0"	"X "	"0"	" 7"	"I "	" -6"
"main"	55	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"A "	"W "	0	5	11	"B "	"S "	0	5	0	16	16	"B "	"0"	"11"	"S "	"  5"	"A "	"0"	"11"	"W "	"  5"
"main"	56	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"L "	"L "	1	0	9	"G "	"G "	1	0	0	9	9	"G "	"1"	" 9"	"G "	"  0"	"L "	"1"	" 9"	"L "	"  0"
"main"	57	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"F "	"Q "	0	-1	9	"P "	"P "	1	0	0	8	9	"P "	"1"	" 9"	"P "	"  0"	"F "	"0"	" 9"	"Q "	" -1"
"main"	58	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"A "	"I "	0	1	7	"D "	"D "	1	0	0	8	7	"D "	"1"	" 7"	"D "	"  0"	"A "	"0"	" 7"	"I "	"  1"
"main"	59	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"H "	"F "	0	1	13	"E "	"B "	0	1	0	14	14	"E "	"0"	"13"	"B "	"  1"	"H "	"0"	"13"	"F "	"  1"
"main"	60	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"B "	"H "	0	1	13	"J "	"Y "	0	1	0	14	14	"J "	"0"	"13"	"Y "	"  1"	"B "	"0"	"13"	"H "	"  1"
"main"	61	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"O "	"C "	0	1	15	"C "	"C "	1	0	0	16	15	"O "	"0"	"15"	"C "	"  1"	"C "	"1"	"15"	"C "	"  0"
"main"	62	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"U "	"U "	1	0	15	"E "	"E "	1	0	0	15	15	"E "	"1"	"15"	"E "	"  0"	"U "	"1"	"15"	"U "	"  0"
"main"	63	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"F "	"F "	1	0	11	"S "	"S "	1	0	0	11	11	"S "	"1"	"11"	"S "	"  0"	"F "	"1"	"11"	"F "	"  0"
"main"	64	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"E "	"I "	0	-1	7	"N "	"N "	1	0	0	6	7	"N "	"1"	" 7"	"N "	"  0"	"E "	"0"	" 7"	"I "	" -1"
"main"	65	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"Z "	"Z "	1	0	15	"E "	"N "	0	-3	0	15	12	"Z "	"1"	"15"	"Z "	"  0"	"E "	"0"	"15"	"N "	" -3"
"main"	66	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"M "	"N "	0	-8	9	"M "	"M "	1	0	0	1	9	"M "	"1"	" 9"	"M "	"  0"	"M "	"0"	" 9"	"N "	" -8"
"main"	67	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"X "	"F "	0	1	7	"J "	"N "	0	9	0	8	16	"X "	"0"	" 7"	"F "	"  1"	"J "	"0"	" 7"	"N "	"  9"
"main"	68	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"X "	"X "	1	0	11	"J "	"J "	1	0	0	11	11	"J "	"1"	"11"	"J "	"  0"	"X "	"1"	"11"	"X "	"  0"
"main"	69	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"O "	"E "	0	-1	11	"T "	"Y "	0	1	0	10	12	"O "	"0"	"11"	"E "	" -1"	"T "	"0"	"11"	"Y "	"  1"
"main"	70	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"R "	"I "	0	-13	13	"C "	"S "	0	1	0	0	14	"C "	"0"	"13"	"S "	"  1"	"R "	"0"	"13"	"I "	"-13"
"main"	71	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"Z "	"M "	0	1	11	"Z "	"T "	0	-6	0	12	5	"Z "	"0"	"11"	"M "	"  1"	"Z "	"0"	"11"	"T "	" -6"
"main"	72	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"M "	"M "	1	0	7	"S "	"S "	1	0	0	7	7	"S "	"1"	" 7"	"S "	"  0"	"M "	"1"	" 7"	"M "	"  0"
"main"	73	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"A "	"A "	1	0	9	"H "	"G "	0	3	0	9	12	"A "	"1"	" 9"	"A "	"  0"	"H "	"0"	" 9"	"G "	"  3"
"main"	74	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"L "	"S "	0	1	15	"A "	"A "	1	0	0	16	15	"A "	"1"	"15"	"A "	"  0"	"L "	"0"	"15"	"S "	"  1"
"main"	75	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"H "	"H "	1	0	9	"A "	"A "	1	0	0	9	9	"H "	"1"	" 9"	"H "	"  0"	"A "	"1"	" 9"	"A "	"  0"
"main"	76	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"R "	"R "	1	0	7	"T "	"T "	1	0	0	7	7	"R "	"1"	" 7"	"R "	"  0"	"T "	"1"	" 7"	"T "	"  0"
"main"	77	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"I "	"I "	1	0	13	"D "	"D "	1	0	0	13	13	"I "	"1"	"13"	"I "	"  0"	"D "	"1"	"13"	"D "	"  0"
"main"	78	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"X "	"X "	1	0	13	"F "	"F "	1	0	0	13	13	"X "	"1"	"13"	"X "	"  0"	"F "	"1"	"13"	"F "	"  0"
"main"	79	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"H "	"D "	0	1	9	"F "	"F "	1	0	0	10	9	"F "	"1"	" 9"	"F "	"  0"	"H "	"0"	" 9"	"D "	"  1"
"main"	80	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"N "	"N "	1	0	7	"W "	"W "	1	0	0	7	7	"W "	"1"	" 7"	"W "	"  0"	"N "	"1"	" 7"	"N "	"  0"
"main"	81	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"R "	"R "	1	0	11	"V "	"U "	0	-7	0	11	4	"R "	"1"	"11"	"R "	"  0"	"V "	"0"	"11"	"U "	" -7"
"main"	82	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"W "	"W "	1	0	7	"P "	"P "	1	0	0	7	7	"W "	"1"	" 7"	"W "	"  0"	"P "	"1"	" 7"	"P "	"  0"
"main"	83	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"P "	"D "	0	-10	13	"Z "	"R "	0	6	0	3	19	"P "	"0"	"13"	"D "	"-10"	"Z "	"0"	"13"	"R "	"  6"
"main"	84	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"T "	"E "	0	1	13	"T "	"T "	1	0	0	14	13	"T "	"1"	"13"	"T "	"  0"	"T "	"0"	"13"	"E "	"  1"
"main"	85	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"A "	"O "	0	5	15	"T "	"P "	0	8	0	20	23	"T "	"0"	"15"	"P "	"  8"	"A "	"0"	"15"	"O "	"  5"
"main"	86	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"Y "	"Q "	0	1	11	"S "	"S "	1	0	0	12	11	"S "	"1"	"11"	"S "	"  0"	"Y "	"0"	"11"	"Q "	"  1"
"main"	87	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"N "	"L "	0	9	11	"G "	"O "	0	-3	0	20	8	"G "	"0"	"11"	"O "	" -3"	"N "	"0"	"11"	"L "	"  9"
"main"	88	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"L "	"P "	0	-1	13	"J "	"J "	1	0	0	12	13	"J "	"1"	"13"	"J "	"  0"	"L "	"0"	"13"	"P "	" -1"
"main"	89	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"L "	"W "	0	-13	15	"U "	"M "	0	1	0	2	16	"U "	"0"	"15"	"M "	"  1"	"L "	"0"	"15"	"W "	"-13"
"main"	90	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"V "	"Q "	0	1	15	"L "	"M "	0	4	0	16	19	"V "	"0"	"15"	"Q "	"  1"	"L "	"0"	"15"	"M "	"  4"
"main"	91	"28-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"Y "	"Y "	1	0	9	"C "	"C "	1	0	0	9	9	"C "	"1"	" 9"	"C "	"  0"	"Y "	"1"	" 9"	"Y "	"  0"
"main"	92	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"A "	"D "	0	14	11	"H "	"Q "	0	-6	0	25	5	"A "	"0"	"11"	"D "	" 14"	"H "	"0"	"11"	"Q "	" -6"
"main"	93	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"S "	"S "	1	0	13	"N "	"C "	0	1	0	13	14	"S "	"1"	"13"	"S "	"  0"	"N "	"0"	"13"	"C "	"  1"
"main"	94	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"R "	"I "	0	2	9	"O "	"P "	0	14	0	11	23	"O "	"0"	" 9"	"P "	" 14"	"R "	"0"	" 9"	"I "	"  2"
"main"	95	"28-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"D "	"D "	1	0	9	"T "	"T "	1	0	0	9	9	"D "	"1"	" 9"	"D "	"  0"	"T "	"1"	" 9"	"T "	"  0"
"main"	96	"28-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"H "	"H "	1	0	7	"P "	"P "	1	0	0	7	7	"P "	"1"	" 7"	"P "	"  0"	"H "	"1"	" 7"	"H "	"  0"
"main"	97	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"V "	"V "	1	0	7	"A "	"A "	1	0	0	7	7	"V "	"1"	" 7"	"V "	"  0"	"A "	"1"	" 7"	"A "	"  0"
"main"	98	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"W "	"W "	1	0	9	"S "	"S "	1	0	0	9	9	"W "	"1"	" 9"	"W "	"  0"	"S "	"1"	" 9"	"S "	"  0"
"main"	99	"28-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"L "	"L "	1	0	15	"W "	"W "	1	0	0	15	15	"L "	"1"	"15"	"L "	"  0"	"W "	"1"	"15"	"W "	"  0"
"main"	100	"28-2 "	" T1 "	6	0	"False "	"False "	"False "	7	"I "	"S "	0	1	7	"X "	"R "	0	-5	0	8	2	"I "	"0"	" 7"	"S "	"  1"	"X "	"0"	" 7"	"R "	" -5"
"main"	101	"28-2 "	" T1 "	1	0	"False "	"False "	"True "	15	"T "	"F "	0	1	15	"B "	"B "	1	0	0	16	15	"B "	"1"	"15"	"B "	"  0"	"T "	"0"	"15"	"F "	"  1"
"main"	102	"28-2 "	" T1 "	6	0	"False "	"False "	"True "	15	"X "	"X "	1	0	15	"S "	"S "	1	0	0	15	15	"S "	"1"	"15"	"S "	"  0"	"X "	"1"	"15"	"X "	"  0"
"main"	103	"28-2 "	" T1 "	1	0	"False "	"False "	"True "	9	"O "	"O "	1	0	9	"Q "	"V "	0	1	0	9	10	"Q "	"0"	" 9"	"V "	"  1"	"O "	"1"	" 9"	"O "	"  0"
"main"	104	"28-2 "	" T1 "	1	0	"False "	"False "	"False "	13	"O "	"Q "	0	1	13	"X "	"X "	1	0	0	14	13	"O "	"0"	"13"	"Q "	"  1"	"X "	"1"	"13"	"X "	"  0"
"main"	105	"28-2 "	" T1 "	1	0	"False "	"False "	"False "	7	"J "	"J "	1	0	7	"J "	"J "	1	0	0	7	7	"J "	"1"	" 7"	"J "	"  0"	"J "	"1"	" 7"	"J "	"  0"
"main"	106	"28-2 "	" T1 "	1	0	"False "	"False "	"False "	15	"S "	"S "	1	0	15	"P "	"B "	0	4	0	15	19	"S "	"1"	"15"	"S "	"  0"	"P "	"0"	"15"	"B "	"  4"
"main"	107	"28-2 "	" T1 "	6	0	"False "	"False "	"False "	11	"G "	"G "	1	0	11	"U "	"N "	0	1	0	11	12	"G "	"1"	"11"	"G "	"  0"	"U "	"0"	"11"	"N "	"  1"
"main"	108	"28-2 "	" T1 "	6	0	"False "	"False "	"True "	9	"Z "	"T "	0	1	9	"C "	"C "	1	0	0	10	9	"C "	"1"	" 9"	"C "	"  0"	"Z "	"0"	" 9"	"T "	"  1"
"main"	109	"28-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"D "	"C "	0	-10	13	"S "	"K "	0	1	0	3	14	"D "	"0"	"13"	"C "	"-10"	"S "	"0"	"13"	"K "	"  1"
"main"	110	"28-2 "	" T1 "	6	0	"False "	"False "	"True "	7	"B "	"B "	1	0	7	"N "	"M "	0	1	0	7	8	"N "	"0"	" 7"	"M "	"  1"	"B "	"1"	" 7"	"B "	"  0"
"main"	111	"28-2 "	" T1 "	1	0	"False "	"False "	"True "	13	"Q "	"F "	0	-1	13	"A "	"A "	1	0	0	12	13	"A "	"1"	"13"	"A "	"  0"	"Q "	"0"	"13"	"F "	" -1"
"main"	112	"28-2 "	" T1 "	6	0	"False "	"False "	"True "	11	"S "	"S "	1	0	11	"M "	"M "	1	0	0	11	11	"M "	"1"	"11"	"M "	"  0"	"S "	"1"	"11"	"S "	"  0"
"main"	113	"28-2 "	" T1 "	1	0	"False "	"False "	"False "	9	"N "	"M "	0	15	9	"L "	"Q "	0	1	0	24	10	"N "	"0"	" 9"	"M "	" 15"	"L "	"0"	" 9"	"Q "	"  1"
"main"	114	"28-2 "	" T1 "	6	0	"False "	"False "	"False "	15	"F "	"F "	1	0	15	"C "	"C "	1	0	0	15	15	"F "	"1"	"15"	"F "	"  0"	"C "	"1"	"15"	"C "	"  0"
"main"	115	"28-2 "	" T1 "	1	0	"False "	"False "	"True "	7	"N "	"U "	0	1	7	"T "	"I "	0	2	0	8	9	"T "	"0"	" 7"	"I "	"  2"	"N "	"0"	" 7"	"U "	"  1"
"main"	116	"28-2 "	" T1 "	1	0	"False "	"False "	"True "	11	"Y "	"D "	0	-1	11	"S "	"S "	1	0	0	10	11	"S "	"1"	"11"	"S "	"  0"	"Y "	"0"	"11"	"D "	" -1"
"main"	117	"28-2 "	" T1 "	6	0	"False "	"False "	"True "	13	"F "	"F "	1	0	13	"E "	"E "	1	0	0	13	13	"E "	"1"	"13"	"E "	"  0"	"F "	"1"	"13"	"F "	"  0"
"main"	118	"28-2 "	" T1 "	1	0	"False "	"False "	"False "	11	"I "	"I "	1	0	11	"V "	"V "	1	0	0	11	11	"I "	"1"	"11"	"I "	"  0"	"V "	"1"	"11"	"V "	"  0"
