"experimentPhase"	"trialnum"	"subject"	"task"	"wordEcc"	"noisePercent"	"leftStreamFlip"	"rightStreamFlip"	"rightResponseFirst"	"cueSerialPos0"	"answer0"	"response0"	"correct0"	"responsePosRelative0"	"cueSerialPos1"	"answer1"	"response1"	"correct1"	"responsePosRelative1"	"timingBlips"	"cueResponsePos0"	"cueResponsePos1"	"answerleft"	"correctleft"	"cueSerialPosleft"	"responseleft"	"responsePosRelativeleft"	"answerright"	"correctright"	"cueSerialPosright"	"responseright"	"responsePosRelativeright"
"main"	27	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"N "	"Y "	0	1	7	"T "	"J "	0	10	0	8	17	"N "	"0"	" 7"	"Y "	"  1"	"T "	"0"	" 7"	"J "	" 10"
"main"	28	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"I "	"K "	0	8	7	"E "	"G "	0	1	0	15	8	"E "	"0"	" 7"	"G "	"  1"	"I "	"0"	" 7"	"K "	"  8"
"main"	29	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"M "	"M "	1	0	9	"O "	"I "	0	-9	0	9	0	"M "	"1"	" 9"	"M "	"  0"	"O "	"0"	" 9"	"I "	" -9"
"main"	30	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"Q "	"G "	0	1	15	"Y "	"N "	0	9	0	16	24	"Q "	"0"	"15"	"G "	"  1"	"Y "	"0"	"15"	"N "	"  9"
"main"	31	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"C "	"E "	0	-2	13	"I "	"I "	1	0	0	11	13	"I "	"1"	"13"	"I "	"  0"	"C "	"0"	"13"	"E "	" -2"
"main"	32	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"Z "	"Z "	1	0	15	"V "	"T "	0	-1	1	15	14	"Z "	"1"	"15"	"Z "	"  0"	"V "	"0"	"15"	"T "	" -1"
"main"	33	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"H "	"H "	1	0	13	"P "	"I "	0	-8	0	13	5	"H "	"1"	"13"	"H "	"  0"	"P "	"0"	"13"	"I "	" -8"
"main"	34	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"G "	"V "	0	-1	15	"S "	"U "	0	-1	0	14	14	"S "	"0"	"15"	"U "	" -1"	"G "	"0"	"15"	"V "	" -1"
"main"	35	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"W "	"X "	0	1	13	"W "	"C "	0	3	0	14	16	"W "	"0"	"13"	"X "	"  1"	"W "	"0"	"13"	"C "	"  3"
"main"	36	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"R "	"T "	0	-2	11	"I "	"I "	1	0	1	9	11	"R "	"0"	"11"	"T "	" -2"	"I "	"1"	"11"	"I "	"  0"
"main"	37	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"H "	"B "	0	-4	15	"A "	"C "	0	-12	0	11	3	"A "	"0"	"15"	"C "	"-12"	"H "	"0"	"15"	"B "	" -4"
"main"	38	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"Q "	"P "	0	12	7	"I "	"N "	0	18	0	19	25	"I "	"0"	" 7"	"N "	" 18"	"Q "	"0"	" 7"	"P "	" 12"
"main"	39	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"M "	"I "	0	8	13	"T "	"D "	0	1	0	21	14	"T "	"0"	"13"	"D "	"  1"	"M "	"0"	"13"	"I "	"  8"
"main"	40	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"H "	"H "	1	0	9	"M "	"M "	1	0	0	9	9	"H "	"1"	" 9"	"H "	"  0"	"M "	"1"	" 9"	"M "	"  0"
"main"	41	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"E "	"B "	0	-1	13	"I "	"R "	0	-2	0	12	11	"E "	"0"	"13"	"B "	" -1"	"I "	"0"	"13"	"R "	" -2"
"main"	42	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"P "	"P "	1	0	9	"S "	"S "	1	0	0	9	9	"S "	"1"	" 9"	"S "	"  0"	"P "	"1"	" 9"	"P "	"  0"
"main"	43	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"Z "	"Z "	1	0	15	"W "	"E "	0	1	0	15	16	"Z "	"1"	"15"	"Z "	"  0"	"W "	"0"	"15"	"E "	"  1"
"main"	44	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"W "	"W "	1	0	11	"I "	"I "	1	0	0	11	11	"I "	"1"	"11"	"I "	"  0"	"W "	"1"	"11"	"W "	"  0"
"main"	45	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"Q "	"I "	0	16	7	"I "	"A "	0	1	0	23	8	"I "	"0"	" 7"	"A "	"  1"	"Q "	"0"	" 7"	"I "	" 16"
"main"	46	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"X "	"U "	0	1	9	"M "	"W "	0	6	0	10	15	"X "	"0"	" 9"	"U "	"  1"	"M "	"0"	" 9"	"W "	"  6"
"main"	47	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"L "	"X "	0	1	11	"W "	"W "	1	0	0	12	11	"W "	"1"	"11"	"W "	"  0"	"L "	"0"	"11"	"X "	"  1"
"main"	48	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"Z "	"Z "	1	0	13	"V "	"U "	0	10	0	13	23	"Z "	"1"	"13"	"Z "	"  0"	"V "	"0"	"13"	"U "	" 10"
"main"	49	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"M "	"M "	1	0	9	"Z "	"Z "	1	0	0	9	9	"Z "	"1"	" 9"	"Z "	"  0"	"M "	"1"	" 9"	"M "	"  0"
"main"	50	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"D "	"B "	0	1	7	"Z "	"A "	0	1	0	8	8	"D "	"0"	" 7"	"B "	"  1"	"Z "	"0"	" 7"	"A "	"  1"
"main"	51	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"U "	"R "	0	-4	7	"V "	"H "	0	1	0	3	8	"V "	"0"	" 7"	"H "	"  1"	"U "	"0"	" 7"	"R "	" -4"
"main"	52	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"P "	"F "	0	-12	15	"Z "	"Z "	1	0	0	3	15	"Z "	"1"	"15"	"Z "	"  0"	"P "	"0"	"15"	"F "	"-12"
"main"	53	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"H "	"E "	0	1	11	"W "	"H "	0	-2	0	12	9	"H "	"0"	"11"	"E "	"  1"	"W "	"0"	"11"	"H "	" -2"
"main"	54	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"P "	"B "	0	-2	15	"Y "	"F "	0	1	0	13	16	"P "	"0"	"15"	"B "	" -2"	"Y "	"0"	"15"	"F "	"  1"
"main"	55	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"Z "	"P "	0	-1	15	"T "	"T "	1	0	0	14	15	"T "	"1"	"15"	"T "	"  0"	"Z "	"0"	"15"	"P "	" -1"
"main"	56	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"R "	"R "	1	0	13	"M "	"M "	1	0	0	13	13	"M "	"1"	"13"	"M "	"  0"	"R "	"1"	"13"	"R "	"  0"
"main"	57	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"H "	"H "	1	0	13	"Y "	"D "	0	10	0	13	23	"Y "	"0"	"13"	"D "	" 10"	"H "	"1"	"13"	"H "	"  0"
"main"	58	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"L "	"S "	0	1	11	"Q "	"F "	0	2	0	12	13	"L "	"0"	"11"	"S "	"  1"	"Q "	"0"	"11"	"F "	"  2"
"main"	59	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"Q "	"S "	0	1	7	"H "	"M "	0	2	0	8	9	"Q "	"0"	" 7"	"S "	"  1"	"H "	"0"	" 7"	"M "	"  2"
"main"	60	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"U "	"Z "	0	1	11	"H "	"H "	1	0	0	12	11	"H "	"1"	"11"	"H "	"  0"	"U "	"0"	"11"	"Z "	"  1"
"main"	61	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"C "	"I "	0	-1	13	"P "	"Q "	0	3	0	12	16	"P "	"0"	"13"	"Q "	"  3"	"C "	"0"	"13"	"I "	" -1"
"main"	62	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"I "	"G "	0	1	9	"N "	"E "	0	2	0	10	11	"N "	"0"	" 9"	"E "	"  2"	"I "	"0"	" 9"	"G "	"  1"
"main"	63	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"X "	"X "	1	0	9	"W "	"I "	0	6	0	9	15	"X "	"1"	" 9"	"X "	"  0"	"W "	"0"	" 9"	"I "	"  6"
"main"	64	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"C "	"B "	0	-15	15	"F "	"O "	0	-7	0	0	8	"F "	"0"	"15"	"O "	" -7"	"C "	"0"	"15"	"B "	"-15"
"main"	65	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"C "	"D "	0	1	9	"B "	"F "	0	14	0	10	23	"C "	"0"	" 9"	"D "	"  1"	"B "	"0"	" 9"	"F "	" 14"
"main"	66	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"U "	"I "	0	3	15	"T "	"A "	0	-1	0	18	14	"U "	"0"	"15"	"I "	"  3"	"T "	"0"	"15"	"A "	" -1"
"main"	67	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"M "	"M "	1	0	15	"F "	"F "	1	0	0	15	15	"F "	"1"	"15"	"F "	"  0"	"M "	"1"	"15"	"M "	"  0"
"main"	68	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"S "	"Y "	0	1	11	"Y "	"Z "	0	2	0	12	13	"Y "	"0"	"11"	"Z "	"  2"	"S "	"0"	"11"	"Y "	"  1"
"main"	69	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"S "	"S "	1	0	13	"T "	"M "	0	-1	0	13	12	"S "	"1"	"13"	"S "	"  0"	"T "	"0"	"13"	"M "	" -1"
"main"	70	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"M "	"M "	1	0	15	"E "	"E "	1	0	0	15	15	"M "	"1"	"15"	"M "	"  0"	"E "	"1"	"15"	"E "	"  0"
"main"	71	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"T "	"A "	0	1	7	"U "	"P "	0	3	0	8	10	"T "	"0"	" 7"	"A "	"  1"	"U "	"0"	" 7"	"P "	"  3"
"main"	72	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"L "	"Y "	0	2	13	"W "	"I "	0	-3	0	15	10	"L "	"0"	"13"	"Y "	"  2"	"W "	"0"	"13"	"I "	" -3"
"main"	73	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"J "	"N "	0	10	7	"I "	"Q "	0	1	0	17	8	"I "	"0"	" 7"	"Q "	"  1"	"J "	"0"	" 7"	"N "	" 10"
"main"	74	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"O "	"L "	0	1	11	"J "	"U "	0	10	0	12	21	"O "	"0"	"11"	"L "	"  1"	"J "	"0"	"11"	"U "	" 10"
"main"	75	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"P "	"Q "	0	1	9	"H "	"P "	0	-8	0	10	1	"H "	"0"	" 9"	"P "	" -8"	"P "	"0"	" 9"	"Q "	"  1"
"main"	76	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"U "	"O "	0	1	11	"R "	"T "	0	-2	0	12	9	"U "	"0"	"11"	"O "	"  1"	"R "	"0"	"11"	"T "	" -2"
"main"	77	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"A "	"A "	1	0	13	"S "	"S "	1	0	0	13	13	"S "	"1"	"13"	"S "	"  0"	"A "	"1"	"13"	"A "	"  0"
"main"	78	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"G "	"W "	0	16	7	"W "	"Z "	0	1	0	23	8	"W "	"0"	" 7"	"Z "	"  1"	"G "	"0"	" 7"	"W "	" 16"
"main"	79	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"B "	"X "	0	1	7	"R "	"M "	0	1	0	8	8	"B "	"0"	" 7"	"X "	"  1"	"R "	"0"	" 7"	"M "	"  1"
"main"	80	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"Y "	"F "	0	16	7	"A "	"W "	0	-3	0	23	4	"A "	"0"	" 7"	"W "	" -3"	"Y "	"0"	" 7"	"F "	" 16"
"main"	81	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"I "	"J "	0	-1	15	"T "	"T "	1	0	0	14	15	"I "	"0"	"15"	"J "	" -1"	"T "	"1"	"15"	"T "	"  0"
"main"	82	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"U "	"E "	0	-5	7	"Z "	"Z "	1	0	0	2	7	"Z "	"1"	" 7"	"Z "	"  0"	"U "	"0"	" 7"	"E "	" -5"
"main"	83	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"N "	"I "	0	-1	15	"A "	"M "	0	1	0	14	16	"N "	"0"	"15"	"I "	" -1"	"A "	"0"	"15"	"M "	"  1"
"main"	84	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"P "	"W "	0	1	11	"O "	"S "	0	5	0	12	16	"O "	"0"	"11"	"S "	"  5"	"P "	"0"	"11"	"W "	"  1"
"main"	85	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"H "	"H "	1	0	11	"W "	"W "	1	0	0	11	11	"H "	"1"	"11"	"H "	"  0"	"W "	"1"	"11"	"W "	"  0"
"main"	86	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"X "	"X "	1	0	9	"S "	"S "	1	0	0	9	9	"X "	"1"	" 9"	"X "	"  0"	"S "	"1"	" 9"	"S "	"  0"
"main"	87	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"F "	"I "	0	-14	15	"M "	"M "	1	0	0	1	15	"M "	"1"	"15"	"M "	"  0"	"F "	"0"	"15"	"I "	"-14"
"main"	88	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"Y "	"C "	0	1	15	"U "	"U "	1	0	0	16	15	"U "	"1"	"15"	"U "	"  0"	"Y "	"0"	"15"	"C "	"  1"
"main"	89	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"L "	"F "	0	-1	11	"S "	"S "	1	0	0	10	11	"L "	"0"	"11"	"F "	" -1"	"S "	"1"	"11"	"S "	"  0"
"main"	90	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"V "	"J "	0	3	13	"X "	"X "	1	0	0	16	13	"X "	"1"	"13"	"X "	"  0"	"V "	"0"	"13"	"J "	"  3"
"main"	91	"17-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"B "	"H "	0	9	9	"U "	"Q "	0	1	0	18	10	"U "	"0"	" 9"	"Q "	"  1"	"B "	"0"	" 9"	"H "	"  9"
"main"	92	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"R "	"Z "	0	1	7	"V "	"J "	0	9	0	8	16	"R "	"0"	" 7"	"Z "	"  1"	"V "	"0"	" 7"	"J "	"  9"
"main"	93	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"J "	"J "	1	0	7	"U "	"P "	0	7	0	7	14	"J "	"1"	" 7"	"J "	"  0"	"U "	"0"	" 7"	"P "	"  7"
"main"	94	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"H "	"P "	0	2	11	"P "	"Z "	0	1	0	13	12	"P "	"0"	"11"	"Z "	"  1"	"H "	"0"	"11"	"P "	"  2"
"main"	95	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"E "	"E "	1	0	9	"S "	"S "	1	0	0	9	9	"S "	"1"	" 9"	"S "	"  0"	"E "	"1"	" 9"	"E "	"  0"
"main"	96	"17-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"W "	"G "	0	-1	13	"K "	"W "	0	-12	0	12	1	"W "	"0"	"13"	"G "	" -1"	"K "	"0"	"13"	"W "	"-12"
"main"	97	"17-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"J "	"F "	0	-3	13	"W "	"W "	1	0	0	10	13	"W "	"1"	"13"	"W "	"  0"	"J "	"0"	"13"	"F "	" -3"
"main"	98	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"Z "	"S "	0	1	9	"Y "	"D "	0	-1	0	10	8	"Z "	"0"	" 9"	"S "	"  1"	"Y "	"0"	" 9"	"D "	" -1"
"main"	99	"17-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"Q "	"Q "	1	0	13	"S "	"S "	1	0	0	13	13	"Q "	"1"	"13"	"Q "	"  0"	"S "	"1"	"13"	"S "	"  0"
"main"	100	"17-2 "	" T1 "	1	0	"False "	"False "	"False "	7	"Z "	"Z "	1	0	7	"E "	"E "	1	0	0	7	7	"Z "	"1"	" 7"	"Z "	"  0"	"E "	"1"	" 7"	"E "	"  0"
"main"	101	"17-2 "	" T1 "	1	0	"False "	"False "	"True "	9	"J "	"R "	0	-1	9	"F "	"F "	1	0	0	8	9	"F "	"1"	" 9"	"F "	"  0"	"J "	"0"	" 9"	"R "	" -1"
"main"	102	"17-2 "	" T1 "	6	0	"False "	"False "	"True "	13	"J "	"J "	1	0	13	"Y "	"E "	0	1	0	13	14	"Y "	"0"	"13"	"E "	"  1"	"J "	"1"	"13"	"J "	"  0"
"main"	103	"17-2 "	" T1 "	1	0	"False "	"False "	"True "	13	"N "	"W "	0	-5	13	"W "	"G "	0	1	0	8	14	"W "	"0"	"13"	"G "	"  1"	"N "	"0"	"13"	"W "	" -5"
"main"	104	"17-2 "	" T1 "	6	0	"False "	"False "	"True "	7	"G "	"G "	1	0	7	"A "	"A "	1	0	0	7	7	"A "	"1"	" 7"	"A "	"  0"	"G "	"1"	" 7"	"G "	"  0"
"main"	105	"17-2 "	" T1 "	6	0	"False "	"False "	"False "	11	"D "	"D "	1	0	11	"Y "	"Y "	1	0	0	11	11	"D "	"1"	"11"	"D "	"  0"	"Y "	"1"	"11"	"Y "	"  0"
"main"	106	"17-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"Y "	"M "	0	3	13	"P "	"P "	1	0	0	16	13	"Y "	"0"	"13"	"M "	"  3"	"P "	"1"	"13"	"P "	"  0"
"main"	107	"17-2 "	" T1 "	6	0	"False "	"False "	"True "	9	"J "	"P "	0	13	9	"E "	"E "	1	0	0	22	9	"E "	"1"	" 9"	"E "	"  0"	"J "	"0"	" 9"	"P "	" 13"
"main"	108	"17-2 "	" T1 "	6	0	"False "	"False "	"True "	15	"U "	"Y "	0	4	15	"P "	"F "	0	-2	1	19	13	"P "	"0"	"15"	"F "	" -2"	"U "	"0"	"15"	"Y "	"  4"
"main"	109	"17-2 "	" T1 "	6	0	"False "	"False "	"False "	9	"B "	"E "	0	13	9	"H "	"R "	0	7	0	22	16	"B "	"0"	" 9"	"E "	" 13"	"H "	"0"	" 9"	"R "	"  7"
"main"	110	"17-2 "	" T1 "	1	0	"False "	"False "	"True "	7	"K "	"F "	0	1	7	"S "	"S "	1	0	0	8	7	"S "	"1"	" 7"	"S "	"  0"	"K "	"0"	" 7"	"F "	"  1"
"main"	111	"17-2 "	" T1 "	1	0	"False "	"False "	"True "	15	"M "	"N "	0	8	15	"M "	"M "	1	0	0	23	15	"M "	"1"	"15"	"M "	"  0"	"M "	"0"	"15"	"N "	"  8"
"main"	112	"17-2 "	" T1 "	1	0	"False "	"False "	"False "	9	"V "	"N "	0	1	9	"Y "	"G "	0	1	0	10	10	"V "	"0"	" 9"	"N "	"  1"	"Y "	"0"	" 9"	"G "	"  1"
"main"	113	"17-2 "	" T1 "	6	0	"False "	"False "	"False "	7	"P "	"D "	0	-4	7	"I "	"M "	0	-3	0	3	4	"P "	"0"	" 7"	"D "	" -4"	"I "	"0"	" 7"	"M "	" -3"
"main"	114	"17-2 "	" T1 "	1	0	"False "	"False "	"True "	11	"R "	"S "	0	1	11	"Q "	"S "	0	1	0	12	12	"Q "	"0"	"11"	"S "	"  1"	"R "	"0"	"11"	"S "	"  1"
"main"	115	"17-2 "	" T1 "	1	0	"False "	"False "	"False "	15	"A "	"A "	1	0	15	"M "	"Z "	0	1	0	15	16	"A "	"1"	"15"	"A "	"  0"	"M "	"0"	"15"	"Z "	"  1"
"main"	116	"17-2 "	" T1 "	1	0	"False "	"False "	"False "	13	"A "	"A "	1	0	13	"P "	"M "	0	-1	0	13	12	"A "	"1"	"13"	"A "	"  0"	"P "	"0"	"13"	"M "	" -1"
"main"	117	"17-2 "	" T1 "	6	0	"False "	"False "	"True "	11	"I "	"H "	0	1	11	"W "	"S "	0	1	0	12	12	"W "	"0"	"11"	"S "	"  1"	"I "	"0"	"11"	"H "	"  1"
