"experimentPhase"	"trialnum"	"subject"	"task"	"wordEcc"	"noisePercent"	"leftStreamFlip"	"rightStreamFlip"	"rightResponseFirst"	"cueSerialPos0"	"answer0"	"response0"	"correct0"	"responsePosRelative0"	"cueSerialPos1"	"answer1"	"response1"	"correct1"	"responsePosRelative1"	"timingBlips"	"cueResponsePos0"	"cueResponsePos1"	"answerleft"	"correctleft"	"cueSerialPosleft"	"responseleft"	"responsePosRelativeleft"	"answerright"	"correctright"	"cueSerialPosright"	"responseright"	"responsePosRelativeright"
"main"	60	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"G "	"W "	0	-7	7	"W "	"H "	0	18	0	0	25	"G "	"0"	" 7"	"W "	" -7"	"W "	"0"	" 7"	"H "	" 18"
"main"	61	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"H "	"R "	0	9	7	"E "	"C "	0	18	0	16	25	"H "	"0"	" 7"	"R "	"  9"	"E "	"0"	" 7"	"C "	" 18"
"main"	62	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"R "	"Q "	0	-15	15	"P "	"X "	0	10	0	0	25	"R "	"0"	"15"	"Q "	"-15"	"P "	"0"	"15"	"X "	" 10"
"main"	63	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"I "	"R "	0	-15	15	"B "	"M "	0	10	0	0	25	"I "	"0"	"15"	"R "	"-15"	"B "	"0"	"15"	"M "	" 10"
"main"	64	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"T "	"U "	0	14	11	"E "	"M "	0	14	0	25	25	"E "	"0"	"11"	"M "	" 14"	"T "	"0"	"11"	"U "	" 14"
"main"	65	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"T "	"M "	0	18	7	"P "	"I "	0	-7	0	25	0	"P "	"0"	" 7"	"I "	" -7"	"T "	"0"	" 7"	"M "	" 18"
"main"	66	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"Q "	"D "	0	-11	11	"B "	"N "	0	14	0	0	25	"Q "	"0"	"11"	"D "	"-11"	"B "	"0"	"11"	"N "	" 14"
"main"	67	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"E "	"I "	0	-6	11	"Y "	"P "	0	14	0	5	25	"E "	"0"	"11"	"I "	" -6"	"Y "	"0"	"11"	"P "	" 14"
"main"	68	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"X "	"R "	0	-9	9	"D "	"K "	0	16	0	0	25	"X "	"0"	" 9"	"R "	" -9"	"D "	"0"	" 9"	"K "	" 16"
"main"	69	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"K "	"O "	0	10	15	"X "	"U "	0	-4	0	25	11	"X "	"0"	"15"	"U "	" -4"	"K "	"0"	"15"	"O "	" 10"
"main"	70	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"M "	"R "	0	-2	9	"U "	"R "	0	16	0	7	25	"M "	"0"	" 9"	"R "	" -2"	"U "	"0"	" 9"	"R "	" 16"
"main"	71	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"V "	"X "	0	16	9	"K "	"E "	0	-9	0	25	0	"K "	"0"	" 9"	"E "	" -9"	"V "	"0"	" 9"	"X "	" 16"
"main"	72	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"D "	"B "	0	16	9	"B "	"G "	0	16	0	25	25	"B "	"0"	" 9"	"G "	" 16"	"D "	"0"	" 9"	"B "	" 16"
"main"	73	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"M "	"Q "	0	3	7	"P "	"X "	0	-7	0	10	0	"P "	"0"	" 7"	"X "	" -7"	"M "	"0"	" 7"	"Q "	"  3"
"main"	74	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"M "	"A "	0	12	13	"P "	"M "	0	-11	0	25	2	"P "	"0"	"13"	"M "	"-11"	"M "	"0"	"13"	"A "	" 12"
"main"	75	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"Y "	"V "	0	14	11	"Q "	"V "	0	-11	0	25	0	"Q "	"0"	"11"	"V "	"-11"	"Y "	"0"	"11"	"V "	" 14"
"main"	76	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"C "	"W "	0	12	13	"C "	"O "	0	12	0	25	25	"C "	"0"	"13"	"O "	" 12"	"C "	"0"	"13"	"W "	" 12"
"main"	77	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"F "	"Y "	0	12	13	"Z "	"R "	0	12	0	25	25	"F "	"0"	"13"	"Y "	" 12"	"Z "	"0"	"13"	"R "	" 12"
"main"	78	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"O "	"R "	0	2	15	"D "	"V "	0	-12	0	17	3	"D "	"0"	"15"	"V "	"-12"	"O "	"0"	"15"	"R "	"  2"
"main"	79	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"N "	"B "	0	-13	13	"X "	"N "	0	12	0	0	25	"N "	"0"	"13"	"B "	"-13"	"X "	"0"	"13"	"N "	" 12"
"main"	80	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	15	"T "	"I "	0	10	15	"C "	"F "	0	10	0	25	25	"T "	"0"	"15"	"I "	" 10"	"C "	"0"	"15"	"F "	" 10"
"main"	81	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	7	"C "	"Z "	0	18	7	"F "	"H "	0	1	0	25	8	"F "	"0"	" 7"	"H "	"  1"	"C "	"0"	" 7"	"Z "	" 18"
"main"	82	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	11	"C "	"K "	0	14	11	"M "	"V "	0	-6	0	25	5	"M "	"0"	"11"	"V "	" -6"	"C "	"0"	"11"	"K "	" 14"
"main"	83	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	11	"Y "	"B "	0	-11	11	"N "	"Q "	0	14	0	0	25	"Y "	"0"	"11"	"B "	"-11"	"N "	"0"	"11"	"Q "	" 14"
"main"	84	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	7	"L "	"N "	0	18	7	"Z "	"S "	0	18	0	25	25	"L "	"0"	" 7"	"N "	" 18"	"Z "	"0"	" 7"	"S "	" 18"
"main"	85	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	15	"F "	"U "	0	10	15	"Z "	"G "	0	10	0	25	25	"Z "	"0"	"15"	"G "	" 10"	"F "	"0"	"15"	"U "	" 10"
"main"	86	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	13	"G "	"Z "	0	12	13	"Q "	"P "	0	-3	0	25	10	"Q "	"0"	"13"	"P "	" -3"	"G "	"0"	"13"	"Z "	" 12"
"main"	87	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	9	"N "	"H "	0	15	9	"G "	"A "	0	15	0	24	24	"G "	"0"	" 9"	"A "	" 15"	"N "	"0"	" 9"	"H "	" 15"
"main"	88	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	15	"N "	"A "	0	-15	15	"H "	"J "	0	10	0	0	25	"N "	"0"	"15"	"A "	"-15"	"H "	"0"	"15"	"J "	" 10"
"main"	89	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	9	"H "	"E "	0	-9	9	"Q "	"K "	0	16	0	0	25	"H "	"0"	" 9"	"E "	" -9"	"Q "	"0"	" 9"	"K "	" 16"
"main"	90	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	7	"Q "	"M "	0	-7	7	"C "	"Z "	0	18	1	0	25	"Q "	"0"	" 7"	"M "	" -7"	"C "	"0"	" 7"	"Z "	" 18"
"main"	91	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	11	"E "	"X "	0	-9	11	"R "	"N "	0	14	0	2	25	"E "	"0"	"11"	"X "	" -9"	"R "	"0"	"11"	"N "	" 14"
"main"	92	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	15	"Z "	"I "	0	-3	15	"D "	"J "	0	-15	0	12	0	"D "	"0"	"15"	"J "	"-15"	"Z "	"0"	"15"	"I "	" -3"
"main"	93	"36-1 "	" T1 "	6	0	"False "	"False "	"False "	13	"S "	"I "	0	-13	13	"B "	"F "	0	12	1	0	25	"S "	"0"	"13"	"I "	"-13"	"B "	"0"	"13"	"F "	" 12"
"main"	94	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	13	"E "	"S "	0	12	13	"K "	"J "	0	6	0	25	19	"E "	"0"	"13"	"S "	" 12"	"K "	"0"	"13"	"J "	"  6"
"main"	95	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	9	"W "	"Y "	0	16	9	"P "	"Z "	0	-9	0	25	0	"P "	"0"	" 9"	"Z "	" -9"	"W "	"0"	" 9"	"Y "	" 16"
"main"	96	"36-1 "	" T1 "	1	0	"False "	"False "	"False "	9	"Z "	"Z "	1	0	9	"P "	"Y "	0	16	0	9	25	"Z "	"1"	" 9"	"Z "	"  0"	"P "	"0"	" 9"	"Y "	" 16"
"main"	97	"36-1 "	" T1 "	1	0	"False "	"False "	"True "	13	"C "	"U "	0	12	13	"E "	"W "	0	-4	0	25	9	"E "	"0"	"13"	"W "	" -4"	"C "	"0"	"13"	"U "	" 12"
"main"	98	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	11	"F "	"H "	0	14	11	"V "	"M "	0	-11	0	25	0	"V "	"0"	"11"	"M "	"-11"	"F "	"0"	"11"	"H "	" 14"
"main"	99	"36-1 "	" T1 "	6	0	"False "	"False "	"True "	7	"V "	"I "	0	18	7	"Q "	"V "	0	2	0	25	9	"Q "	"0"	" 7"	"V "	"  2"	"V "	"0"	" 7"	"I "	" 18"
"main"	100	"36-2 "	" T1 "	1	0	"False "	"False "	"False "	11	"Q "	"E "	0	9	11	"Z "	"G "	0	14	0	20	25	"Q "	"0"	"11"	"E "	"  9"	"Z "	"0"	"11"	"G "	" 14"
"main"	101	"36-2 "	" T1 "	6	0	"False "	"False "	"False "	15	"R "	"U "	0	-15	15	"I "	"Z "	0	7	0	0	22	"R "	"0"	"15"	"U "	"-15"	"I "	"0"	"15"	"Z "	"  7"
"main"	102	"36-2 "	" T1 "	6	0	"False "	"False "	"False "	9	"P "	"G "	0	-9	9	"Y "	"W "	0	1	0	0	10	"P "	"0"	" 9"	"G "	" -9"	"Y "	"0"	" 9"	"W "	"  1"
"main"	103	"36-2 "	" T1 "	1	0	"False "	"False "	"True "	11	"W "	"E "	0	2	11	"E "	"A "	0	12	0	13	23	"E "	"0"	"11"	"A "	" 12"	"W "	"0"	"11"	"E "	"  2"
"main"	104	"36-2 "	" T1 "	1	0	"False "	"False "	"True "	15	"M "	"U "	0	10	15	"I "	"J "	0	-15	0	25	0	"I "	"0"	"15"	"J "	"-15"	"M "	"0"	"15"	"U "	" 10"
"main"	105	"36-2 "	" T1 "	1	0	"False "	"False "	"False "	15	"S "	"V "	0	-7	15	"G "	"H "	0	10	0	8	25	"S "	"0"	"15"	"V "	" -7"	"G "	"0"	"15"	"H "	" 10"
"main"	106	"36-2 "	" T1 "	6	0	"False "	"False "	"True "	15	"S "	"K "	0	10	15	"C "	"E "	0	-15	0	25	0	"C "	"0"	"15"	"E "	"-15"	"S "	"0"	"15"	"K "	" 10"
"main"	107	"36-2 "	" T1 "	1	0	"False "	"False "	"True "	13	"R "	"O "	0	12	13	"O "	"A "	0	-5	0	25	8	"O "	"0"	"13"	"A "	" -5"	"R "	"0"	"13"	"O "	" 12"
"main"	108	"36-2 "	" T1 "	1	0	"False "	"False "	"False "	7	"F "	"H "	0	4	7	"Y "	"T "	0	18	0	11	25	"F "	"0"	" 7"	"H "	"  4"	"Y "	"0"	" 7"	"T "	" 18"
"main"	109	"36-2 "	" T1 "	1	0	"False "	"False "	"False "	13	"W "	"I "	0	-7	13	"S "	"J "	0	12	0	6	25	"W "	"0"	"13"	"I "	" -7"	"S "	"0"	"13"	"J "	" 12"
"main"	110	"36-2 "	" T1 "	6	0	"False "	"False "	"True "	13	"U "	"F "	0	12	13	"Z "	"K "	0	-13	1	25	0	"Z "	"0"	"13"	"K "	"-13"	"U "	"0"	"13"	"F "	" 12"
"main"	111	"36-2 "	" T1 "	6	0	"False "	"False "	"True "	9	"M "	"I "	0	15	9	"T "	"J "	0	-9	0	24	0	"T "	"0"	" 9"	"J "	" -9"	"M "	"0"	" 9"	"I "	" 15"
"main"	112	"36-2 "	" T1 "	6	0	"False "	"False "	"False "	13	"C "	"B "	0	-12	13	"X "	"G "	0	12	0	1	25	"C "	"0"	"13"	"B "	"-12"	"X "	"0"	"13"	"G "	" 12"
"main"	113	"36-2 "	" T1 "	6	0	"False "	"False "	"True "	7	"B "	"P "	0	18	7	"F "	"V "	0	-6	0	25	1	"F "	"0"	" 7"	"V "	" -6"	"B "	"0"	" 7"	"P "	" 18"
"main"	114	"36-2 "	" T1 "	1	0	"False "	"False "	"True "	7	"Z "	"O "	0	18	7	"X "	"J "	0	18	0	25	25	"X "	"0"	" 7"	"J "	" 18"	"Z "	"0"	" 7"	"O "	" 18"
"main"	115	"36-2 "	" T1 "	1	0	"False "	"False "	"False "	9	"G "	"U "	0	-1	9	"W "	"K "	0	2	0	8	11	"G "	"0"	" 9"	"U "	" -1"	"W "	"0"	" 9"	"K "	"  2"
"main"	116	"36-2 "	" T1 "	6	0	"False "	"False "	"True "	11	"Y "	"E "	0	3	11	"A "	"M "	0	-11	0	14	0	"A "	"0"	"11"	"M "	"-11"	"Y "	"0"	"11"	"E "	"  3"
"main"	117	"36-2 "	" T1 "	6	0	"False "	"False "	"False "	7	"N "	"Q "	0	-6	7	"A "	"N "	0	18	0	1	25	"N "	"0"	" 7"	"Q "	" -6"	"A "	"0"	" 7"	"N "	" 18"
